date,pcod_from,pcod_to,travellers,abnormality,travellers_diffwithref,travellers_pctchangewithref
2020-02-01,HT0122-01,HT0122-11,190,-1.21,-2.49,-0.56
2020-02-01,HT0122-01,HT0151-02,200,-1.35,-11.14,-2.34
2020-02-01,HT0122-11,HT0111-01,1320,-0.64,-9.28,-0.63
2020-02-01,HT0122-11,HT0111-02,160,-1.01,-1.91,-1.08
2020-02-01,HT0122-11,HT0111-03,680,-0.51,-3.55,-0.45
2020-02-01,HT0122-11,HT0112-01,890,-0.61,-5.78,-0.54
2020-02-01,HT0122-11,HT0113-09,210,-0.58,-1.51,-0.63
2020-02-01,HT0122-11,HT0113-10,700,-0.71,-5.23,-0.63
2020-02-01,HT0122-11,HT0113-11,550,-0.67,-3.76,-0.63
2020-02-01,HT0122-11,HT0114-01,90,-0.22,-0.25,-0.27
2020-02-01,HT0122-11,HT0114-03,320,-0.67,-2.16,-0.63
2020-02-01,HT0122-11,HT0114-05,580,-0.78,-4.89,-0.72
2020-02-01,HT0122-11,HT0115-01,60,0.17,0.12,0.09
2020-02-01,HT0122-11,HT0116-02,70,-0.67,-0.62,-0.39
2020-02-01,HT0122-11,HT0117-01,550,-0.49,-2.75,-0.45
2020-02-01,HT0122-11,HT0117-02,110,-0.34,-0.47,-0.36
2020-02-01,HT0122-11,HT0118-03,270,-0.52,-1.5,-0.54
2020-02-01,HT0122-11,HT0118-04,170,-0.34,-0.63,-0.36
2020-02-01,HT0122-11,HT0121-01,430,-0.5,-2.25,-0.22
2020-02-01,HT0122-11,HT0121-02,150,-0.42,-0.65,-0.17
2020-02-01,HT0122-11,HT0122-01,240,-0.3,-0.69,-0.13
2020-02-01,HT0122-11,HT0122-12,260,-0.61,-1.6,-0.26
2020-02-01,HT0122-11,HT0123-01,450,-0.59,-2.92,-0.26
2020-02-01,HT0122-11,HT0123-02,80,-0.45,-0.36,-0.22
2020-02-01,HT0122-11,HT0123-07,220,-0.61,-1.37,-0.26
2020-02-01,HT0122-11,HT0131-01,60,-1.12,-1.26,-1.81
2020-02-01,HT0122-11,HT0131-02,390,-0.43,-1.78,-0.36
2020-02-01,HT0122-11,HT0131-03,180,-0.87,-1.84,-0.9
2020-02-01,HT0122-11,HT0135-01,60,-0.67,-0.54,-0.39
2020-02-01,HT0122-11,HT0141-03,250,-0.53,-1.44,-0.26
2020-02-01,HT0122-11,HT0142-01,160,-0.47,-0.83,-0.22
2020-02-01,HT0122-11,HT0151-02,1450,-1.01,-16.71,-0.48
2020-02-01,HT0122-11,HT0211-01,180,-0.1,-0.18,-0.05
2020-02-01,HT0122-11,HT0211-06,130,-0.79,-1.21,-0.45
2020-02-01,HT0122-11,HT0211-11,90,-0.34,-0.39,-0.2
2020-02-01,HT0122-11,HT0214-03,60,0,0,0
2020-02-01,HT0122-11,HT0221-05,100,-0.4,-0.44,-0.2
2020-02-01,HT0122-11,HT0221-07,70,0,0,0
2020-02-01,HT0122-11,HT0221-08,80,-0.77,-0.74,-0.45
2020-02-01,HT0122-11,HT0221-09,140,-0.96,-1.47,-0.55
2020-02-01,HT0122-11,HT0222-01,140,-0.67,-0.98,-0.35
2020-02-01,HT0122-11,HT0222-02,90,-0.67,-0.73,-0.4
2020-02-01,HT0122-11,HT0222-04,60,0,0,0
2020-02-01,HT0122-11,HT0222-06,110,0.34,0.46,0.2
2020-02-01,HT0122-11,HT0311-02,270,-0.81,-2.39,-0.58
2020-02-01,HT0122-11,HT0311-03,170,-0.22,-0.41,-0.13
2020-02-01,HT0122-11,HT0313-03,60,-1.35,-1.54,-1.55
2020-02-01,HT0122-11,HT0321-02,60,0,0,0
2020-02-01,HT0122-11,HT0341-04,80,0.45,0.45,0.32
2020-02-01,HT0122-11,HT0344-01,70,0.22,0.24,0.26
2020-02-01,HT0122-11,HT0352-02,60,0,0,0
2020-02-01,HT0122-11,HT0361-04,60,0.34,0.23,0.26
2020-02-01,HT0122-11,HT0361-05,160,-0.58,-1.15,-0.45
2020-02-01,HT0122-11,HT0371-07,80,-0.9,-0.86,-0.71
2020-02-01,HT0122-11,HT0372-01,60,0,0,0
2020-02-01,HT0122-11,HT0421-01,70,-0.34,-0.28,-0.13
2020-02-01,HT0122-11,HT0511-01,380,-0.67,-2.64,-0.26
2020-02-01,HT0122-11,HT0511-02,190,-0.84,-1.73,-0.33
2020-02-01,HT0122-11,HT0513-01,60,0.45,0.44,0.29
2020-02-01,HT0122-11,HT0521-03,90,-0.94,-0.82,-0.33
2020-02-01,HT0122-11,HT0523-02,160,-0.75,-1.26,-0.29
2020-02-01,HT0122-11,HT0531-01,60,-0.67,-0.58,-0.37
2020-02-01,HT0122-11,HT0531-02,160,-0.37,-0.66,-0.15
2020-02-01,HT0122-11,HT0531-05,130,-0.51,-0.75,-0.22
2020-02-01,HT0122-11,HT0531-06,220,-0.73,-1.63,-0.26
2020-02-01,HT0122-11,HT0532-01,70,-0.94,-0.86,-0.44
2020-02-01,HT0122-11,HT0541-01,60,-0.51,-0.4,-0.26
2020-02-01,HT0122-11,HT0541-02,60,0.34,0.26,0.18
2020-02-01,HT0122-11,HT0541-03,110,-0.39,-0.44,-0.15
2020-02-01,HT0122-11,HT0542-01,70,-0.94,-0.9,-0.47
2020-02-01,HT0122-11,HT0542-03,90,-0.45,-0.44,-0.18
2020-02-01,HT0122-11,HT0544-01,80,-0.94,-0.92,-0.4
2020-02-01,HT0122-11,HT0621-04,60,-0.67,-0.53,-0.25
2020-02-01,HT0122-11,HT0711-01,150,-0.67,-1.08,-0.44
2020-02-01,HT0122-11,HT0711-04,90,0.34,0.51,0.32
2020-02-01,HT0122-11,HT0712-01,60,-1.12,-1.46,-1.45
2020-02-01,HT0122-11,HT0731-02,70,-1.35,-1.91,-1.77
2020-02-01,HT0122-11,HT0731-06,80,-0.22,-0.31,-0.25
2020-02-01,HT0122-11,HT0731-07,70,-0.51,-0.41,-0.38
2020-02-01,HT0122-11,HT0911-01,70,-0.67,-0.53,-0.19
2020-02-01,HT0122-11,HT0911-03,110,-0.9,-1.04,-0.22
2020-02-01,HT0122-11,HT0913-03,70,-1.01,-0.78,-0.29
2020-02-01,HT0122-11,HT1011-01,300,-0.45,-1.41,-0.27
2020-02-01,HT0122-11,HT1011-03,70,0,0,0
2020-02-01,HT0122-11,HT1011-04,60,0.22,0.17,0.16
2020-02-01,HT0122-11,HT1021-02,60,-1.12,-0.88,-0.81
2020-02-01,HT0122-12,HT0111-01,120,-0.27,-0.43,-0.36
2020-02-01,HT0122-12,HT0111-03,60,-0.45,-0.39,-0.63
2020-02-01,HT0122-12,HT0112-01,80,0.17,0.2,0.27
2020-02-01,HT0122-12,HT0113-10,60,0,0,0
2020-02-01,HT0122-12,HT0122-11,200,-0.42,-1.11,-0.22
2020-02-01,HT0123-01,HT0111-01,480,-0.19,-1.08,-0.18
2020-02-01,HT0123-01,HT0111-02,60,0,0,0
2020-02-01,HT0123-01,HT0111-03,250,-0.61,-1.77,-0.63
2020-02-01,HT0123-01,HT0112-01,320,-0.52,-1.99,-0.54
2020-02-01,HT0123-01,HT0113-09,80,0.45,0.5,0.54
2020-02-01,HT0123-01,HT0113-10,260,-0.27,-0.91,-0.27
2020-02-01,HT0123-01,HT0113-11,200,-0.58,-1.5,-0.63
2020-02-01,HT0123-01,HT0114-03,120,0.27,0.43,0.36
2020-02-01,HT0123-01,HT0114-05,200,-0.67,-1.78,-0.81
2020-02-01,HT0123-01,HT0117-01,200,-0.17,-0.42,-0.18
2020-02-01,HT0123-01,HT0118-03,100,0,0,0
2020-02-01,HT0123-01,HT0118-04,60,-1.69,-1.58,-2.26
2020-02-01,HT0123-01,HT0121-01,190,-0.34,-0.79,-0.17
2020-02-01,HT0123-01,HT0121-02,60,-0.51,-0.39,-0.26
2020-02-01,HT0123-01,HT0122-11,430,-0.43,-2.22,-0.22
2020-02-01,HT0123-01,HT0122-12,70,0,0,0
2020-02-01,HT0123-01,HT0123-07,130,-0.48,-0.76,-0.26
2020-02-01,HT0123-01,HT0131-02,140,-0.67,-1.27,-0.81
2020-02-01,HT0123-01,HT0131-03,70,-0.22,-0.2,-0.27
2020-02-01,HT0123-01,HT0141-03,90,-0.79,-0.92,-0.43
2020-02-01,HT0123-01,HT0142-01,60,-0.27,-0.24,-0.17
2020-02-01,HT0123-01,HT0151-02,390,0.9,7.43,0.82
2020-02-01,HT0123-01,HT0211-01,70,0.45,0.35,0.25
2020-02-01,HT0123-01,HT0311-02,90,-0.17,-0.2,-0.13
2020-02-01,HT0123-01,HT0311-03,60,0,0,0
2020-02-01,HT0123-01,HT0361-05,60,-1.12,-0.96,-1.04
2020-02-01,HT0123-01,HT0511-01,130,-0.07,-0.11,-0.04
2020-02-01,HT0123-01,HT0511-02,70,0.13,0.12,0.07
2020-02-01,HT0123-01,HT0531-02,60,0.51,0.4,0.26
2020-02-01,HT0123-01,HT0531-06,80,-0.56,-0.58,-0.26
2020-02-01,HT0123-01,HT1011-01,80,-0.67,-0.71,-0.49
2020-02-01,HT0123-02,HT0111-01,110,-1.01,-1.29,-1.08
2020-02-01,HT0123-02,HT0111-03,60,-1.8,-1.58,-2.44
2020-02-01,HT0123-02,HT0112-01,70,-0.84,-1,-1.17
2020-02-01,HT0123-02,HT0113-10,60,-1.35,-1.37,-1.99
2020-02-01,HT0123-02,HT0122-11,120,-1.45,-2.08,-0.74
2020-02-01,HT0123-02,HT0123-01,80,-0.94,-1.02,-0.56
2020-02-01,HT0123-04,HT0111-01,60,-0.22,-0.22,-0.36
2020-02-01,HT0123-07,HT0111-01,360,-0.34,-1.29,-0.36
2020-02-01,HT0123-07,HT0111-03,190,-0.19,-0.39,-0.18
2020-02-01,HT0123-07,HT0112-01,240,-0.3,-0.8,-0.27
2020-02-01,HT0123-07,HT0113-09,60,-0.9,-1.01,-1.44
2020-02-01,HT0123-07,HT0113-10,200,-0.34,-0.68,-0.27
2020-02-01,HT0123-07,HT0113-11,160,-0.4,-0.75,-0.45
2020-02-01,HT0123-07,HT0114-03,90,-0.9,-0.86,-0.9
2020-02-01,HT0123-07,HT0114-05,150,-0.11,-0.22,-0.09
2020-02-01,HT0123-07,HT0117-01,150,-0.34,-0.64,-0.36
2020-02-01,HT0123-07,HT0118-03,70,-1.12,-1.07,-1.35
2020-02-01,HT0123-07,HT0121-01,190,0.18,0.4,0.09
2020-02-01,HT0123-07,HT0122-11,200,0,0,0
2020-02-01,HT0123-07,HT0123-01,120,-0.58,-0.88,-0.3
2020-02-01,HT0123-07,HT0131-02,100,-1.12,-1.27,-1.08
2020-02-01,HT0123-07,HT0141-03,80,0.34,0.26,0.13
2020-02-01,HT0123-07,HT0151-02,230,0.34,1.86,0.35
2020-02-01,HT0123-07,HT0311-02,70,0,0,0
2020-02-01,HT0123-07,HT0511-01,90,-0.56,-0.55,-0.22
2020-02-01,HT0123-07,HT0531-06,60,-0.34,-0.23,-0.15
2020-02-01,HT0131-01,HT0111-01,760,0.42,3.88,0.45
2020-02-01,HT0131-01,HT0111-02,80,0.13,0.16,0.18
2020-02-01,HT0131-01,HT0111-03,260,0.55,1.77,0.63
2020-02-01,HT0131-01,HT0112-01,690,0.58,4.99,0.63
2020-02-01,HT0131-01,HT0113-09,70,-0.45,-0.5,-0.63
2020-02-01,HT0131-01,HT0113-10,190,0.77,1.82,0.9
2020-02-01,HT0131-01,HT0113-11,120,0.84,1.25,0.99
2020-02-01,HT0131-01,HT0114-03,150,0.9,1.73,1.08
2020-02-01,HT0131-01,HT0114-05,250,0.3,0.89,0.36
2020-02-01,HT0131-01,HT0117-01,370,0.45,2.12,0.54
2020-02-01,HT0131-01,HT0117-02,140,0,0,0
2020-02-01,HT0131-01,HT0118-03,190,0.25,0.64,0.27
2020-02-01,HT0131-01,HT0118-04,80,-0.45,-0.63,-0.72
2020-02-01,HT0131-01,HT0131-02,170,0.11,0.25,0.09
2020-02-01,HT0131-01,HT0131-03,70,0.9,0.82,1.17
2020-02-01,HT0131-02,HT0111-01,3020,2.53,80.26,2.44
2020-02-01,HT0131-02,HT0111-02,340,2.61,9.22,2.53
2020-02-01,HT0131-02,HT0111-03,1200,2.56,32.11,2.44
2020-02-01,HT0131-02,HT0112-01,2790,2.5,74,2.44
2020-02-01,HT0131-02,HT0113-09,330,2.7,9.07,2.53
2020-02-01,HT0131-02,HT0113-10,980,2.59,26.17,2.44
2020-02-01,HT0131-02,HT0113-11,630,2.55,17.06,2.53
2020-02-01,HT0131-02,HT0114-01,210,2.25,4.95,2.17
2020-02-01,HT0131-02,HT0114-03,690,2.64,19.45,2.62
2020-02-01,HT0131-02,HT0114-04,160,2.51,4.62,2.71
2020-02-01,HT0131-02,HT0114-05,2960,2.52,80.61,2.53
2020-02-01,HT0131-02,HT0115-01,110,2.47,2.69,1.08
2020-02-01,HT0131-02,HT0115-03,70,1.85,1.51,0.91
2020-02-01,HT0131-02,HT0116-02,60,2.7,1.86,1.38
2020-02-01,HT0131-02,HT0117-01,1240,2.54,34.33,2.53
2020-02-01,HT0131-02,HT0117-02,310,2.62,8.28,2.53
2020-02-01,HT0131-02,HT0118-03,1120,2.52,29.49,2.44
2020-02-01,HT0131-02,HT0118-04,1140,2.54,31.03,2.53
2020-02-01,HT0131-02,HT0121-01,190,2.7,5.3,1.26
2020-02-01,HT0131-02,HT0121-02,80,2.56,2.47,1.38
2020-02-01,HT0131-02,HT0122-11,220,2.58,5.82,1.17
2020-02-01,HT0131-02,HT0123-01,80,2.56,2.78,1.47
2020-02-01,HT0131-02,HT0123-07,60,1.01,0.91,0.65
2020-02-01,HT0131-02,HT0131-01,180,2.56,4.79,2.53
2020-02-01,HT0131-02,HT0131-03,900,2.61,25.38,2.62
2020-02-01,HT0131-02,HT0131-04,60,-0.34,-0.34,-0.26
2020-02-01,HT0131-02,HT0131-05,110,2.6,3.14,1.26
2020-02-01,HT0131-02,HT0131-09,90,2.02,3.02,1.51
2020-02-01,HT0131-02,HT0132-01,100,2.02,2.11,1
2020-02-01,HT0131-02,HT0132-04,240,2.56,6.35,1.17
2020-02-01,HT0131-02,HT0133-03,70,1.35,1.06,0.69
2020-02-01,HT0131-02,HT0133-05,60,2.02,1.6,1.21
2020-02-01,HT0131-02,HT0135-01,80,2.92,2.32,1.38
2020-02-01,HT0131-02,HT0141-03,180,2.16,4.19,1.04
2020-02-01,HT0131-02,HT0142-01,220,2.44,5.55,1.13
2020-02-01,HT0131-02,HT0151-02,310,1.01,5.57,0.78
2020-02-01,HT0131-02,HT0211-01,150,2.7,4.23,1.51
2020-02-01,HT0131-02,HT0211-06,90,2.19,2.25,1.26
2020-02-01,HT0131-02,HT0212-01,60,2.7,2,1.81
2020-02-01,HT0131-02,HT0212-03,60,2.7,2.08,1.71
2020-02-01,HT0131-02,HT0212-04,70,2.7,2.13,1.66
2020-02-01,HT0131-02,HT0311-02,310,2.82,9.16,2.01
2020-02-01,HT0131-02,HT0311-03,200,2.02,4.27,1.42
2020-02-01,HT0131-02,HT0313-03,80,1.8,2.05,1.75
2020-02-01,HT0131-02,HT0321-02,60,2.25,2.34,2.52
2020-02-01,HT0131-02,HT0331-06,70,1.12,1.09,1.1
2020-02-01,HT0131-02,HT0341-04,120,2.53,3.36,1.88
2020-02-01,HT0131-02,HT0344-01,90,1.35,1.47,1.04
2020-02-01,HT0131-02,HT0361-04,60,1.35,1.39,1.68
2020-02-01,HT0131-02,HT0361-05,150,2.59,4.41,2.01
2020-02-01,HT0131-02,HT0371-07,60,1.8,1.72,1.81
2020-02-01,HT0131-02,HT0421-01,80,2.02,2.06,0.9
2020-02-01,HT0131-02,HT0511-01,220,2.46,5.6,0.99
2020-02-01,HT0131-02,HT0511-02,100,2.59,2.65,1.02
2020-02-01,HT0131-02,HT0523-02,60,2.87,2.14,1.24
2020-02-01,HT0131-02,HT0531-02,60,1.52,1.19,0.73
2020-02-01,HT0131-02,HT0531-05,60,2.19,1.63,1.02
2020-02-01,HT0131-02,HT0531-06,110,3.15,3.26,1.17
2020-02-01,HT0131-02,HT0533-01,60,2.36,1.71,1.06
2020-02-01,HT0131-02,HT0541-03,80,2.47,2.4,1.06
2020-02-01,HT0131-02,HT0542-03,100,2.7,2.64,0.99
2020-02-01,HT0131-02,HT0542-04,70,2.87,2.29,1.31
2020-02-01,HT0131-02,HT0611-01,90,2.41,2.52,0.89
2020-02-01,HT0131-02,HT0612-01,60,1.48,1.17,0.58
2020-02-01,HT0131-02,HT0621-01,60,2.36,1.45,0.7
2020-02-01,HT0131-02,HT0621-04,140,2.14,3.36,0.77
2020-02-01,HT0131-02,HT0623-02,60,2.7,1.72,0.98
2020-02-01,HT0131-02,HT0711-01,70,2.47,2.97,2.72
2020-02-01,HT0131-02,HT1011-01,70,2.47,1.94,1.46
2020-02-01,HT0131-03,HT0111-01,1490,-0.44,-6.69,-0.36
2020-02-01,HT0131-03,HT0111-02,170,-0.67,-1.27,-0.63
2020-02-01,HT0131-03,HT0111-03,610,-0.49,-3.15,-0.45
2020-02-01,HT0131-03,HT0112-01,1280,-0.55,-6.98,-0.45
2020-02-01,HT0131-03,HT0113-09,170,-0.27,-0.5,-0.27
2020-02-01,HT0131-03,HT0113-10,510,-0.38,-2.05,-0.36
2020-02-01,HT0131-03,HT0113-11,340,-0.54,-2.01,-0.54
2020-02-01,HT0131-03,HT0114-01,110,0,0,0
2020-02-01,HT0131-03,HT0114-03,350,-0.51,-1.95,-0.54
2020-02-01,HT0131-03,HT0114-04,90,-0.67,-0.71,-0.72
2020-02-01,HT0131-03,HT0114-05,1570,-0.55,-8.44,-0.45
2020-02-01,HT0131-03,HT0115-01,60,-0.67,-0.49,-0.35
2020-02-01,HT0131-03,HT0117-01,600,-0.35,-2.12,-0.36
2020-02-01,HT0131-03,HT0117-02,140,-0.27,-0.47,-0.27
2020-02-01,HT0131-03,HT0118-03,460,-0.36,-1.71,-0.36
2020-02-01,HT0131-03,HT0118-04,460,-0.49,-2.53,-0.45
2020-02-01,HT0131-03,HT0121-01,110,-0.34,-0.4,-0.17
2020-02-01,HT0131-03,HT0122-11,130,-0.11,-0.14,-0.04
2020-02-01,HT0131-03,HT0131-01,80,-1.12,-1.26,-1.44
2020-02-01,HT0131-03,HT0131-02,1090,-0.47,-5.1,-0.45
2020-02-01,HT0131-03,HT0131-05,100,0,0,0
2020-02-01,HT0131-03,HT0132-01,60,0.67,0.53,0.35
2020-02-01,HT0131-03,HT0132-04,120,-0.9,-1.34,-0.48
2020-02-01,HT0131-03,HT0141-03,100,-1.01,-1.18,-0.52
2020-02-01,HT0131-03,HT0142-01,110,-0.67,-0.83,-0.3
2020-02-01,HT0131-03,HT0151-02,190,0.34,1.86,0.43
2020-02-01,HT0131-03,HT0211-01,80,-0.67,-0.7,-0.45
2020-02-01,HT0131-03,HT0311-02,170,0,0,0
2020-02-01,HT0131-03,HT0311-03,110,-1.18,-1.42,-0.84
2020-02-01,HT0131-03,HT0341-04,70,0,0,0
2020-02-01,HT0131-03,HT0361-05,80,-0.9,-0.77,-0.58
2020-02-01,HT0131-03,HT0511-01,120,-0.34,-0.44,-0.15
2020-02-01,HT0131-03,HT0531-06,60,0.34,0.23,0.15
2020-02-01,HT0131-03,HT0621-04,90,-0.58,-0.53,-0.18
2020-02-01,HT0131-04,HT0111-01,70,-0.9,-0.86,-1.08
2020-02-01,HT0131-04,HT0112-01,60,0.67,0.6,0.99
2020-02-01,HT0131-05,HT0111-01,360,-1.25,-5.18,-1.26
2020-02-01,HT0131-05,HT0111-03,150,-0.67,-1.18,-0.72
2020-02-01,HT0131-05,HT0112-01,300,-1.12,-3.99,-1.17
2020-02-01,HT0131-05,HT0113-10,130,-0.54,-0.91,-0.63
2020-02-01,HT0131-05,HT0113-11,90,-1.18,-1.76,-1.72
2020-02-01,HT0131-05,HT0114-03,90,-0.84,-1.08,-1.08
2020-02-01,HT0131-05,HT0114-05,290,-1.41,-5.11,-1.53
2020-02-01,HT0131-05,HT0117-01,150,-0.79,-1.48,-0.9
2020-02-01,HT0131-05,HT0118-03,110,-0.67,-0.85,-0.72
2020-02-01,HT0131-05,HT0118-04,90,-0.45,-0.63,-0.63
2020-02-01,HT0131-05,HT0131-02,230,-0.77,-2.04,-0.81
2020-02-01,HT0131-05,HT0131-03,170,-1.06,-2.25,-1.17
2020-02-01,HT0131-08,HT0111-01,70,0.45,0.43,0.54
2020-02-01,HT0131-09,HT0111-01,90,-1.69,-2.16,-2.08
2020-02-01,HT0131-09,HT0112-01,80,-1.52,-1.8,-1.99
2020-02-01,HT0131-09,HT0114-05,60,0,0,0
2020-02-01,HT0131-09,HT0131-02,60,-1.35,-1.53,-2.08
2020-02-01,HT0131-10,HT0111-01,130,0.4,0.65,0.45
2020-02-01,HT0131-10,HT0112-01,100,0.67,0.8,0.72
2020-02-01,HT0131-10,HT0117-01,60,1.12,1.06,1.53
2020-02-01,HT0132-01,HT0111-01,290,-0.67,-1.94,-0.63
2020-02-01,HT0132-01,HT0111-03,130,-0.4,-0.59,-0.45
2020-02-01,HT0132-01,HT0112-01,220,-0.84,-1.99,-0.81
2020-02-01,HT0132-01,HT0113-10,120,0.17,0.23,0.18
2020-02-01,HT0132-01,HT0113-11,80,-0.67,-0.75,-0.81
2020-02-01,HT0132-01,HT0114-03,70,-1.12,-1.08,-1.35
2020-02-01,HT0132-01,HT0114-05,180,-0.34,-0.67,-0.36
2020-02-01,HT0132-01,HT0117-01,120,-0.84,-1.06,-0.81
2020-02-01,HT0132-01,HT0118-03,70,-0.45,-0.43,-0.54
2020-02-01,HT0132-01,HT0118-04,60,0.22,0.32,0.54
2020-02-01,HT0132-01,HT0131-02,130,-0.67,-1.02,-0.72
2020-02-01,HT0132-01,HT0131-03,70,0.22,0.2,0.27
2020-02-01,HT0132-01,HT0621-04,70,-0.45,-0.35,-0.15
2020-02-01,HT0132-04,HT0111-01,480,0.25,1.29,0.27
2020-02-01,HT0132-04,HT0111-02,60,-0.22,-0.16,-0.27
2020-02-01,HT0132-04,HT0111-03,200,-0.25,-0.59,-0.27
2020-02-01,HT0132-04,HT0112-01,400,0,0,0
2020-02-01,HT0132-04,HT0113-09,60,1.01,0.76,1.17
2020-02-01,HT0132-04,HT0113-10,170,-0.11,-0.23,-0.09
2020-02-01,HT0132-04,HT0113-11,120,-0.51,-0.75,-0.54
2020-02-01,HT0132-04,HT0114-03,110,0.84,1.08,0.9
2020-02-01,HT0132-04,HT0114-05,360,0.34,1.33,0.36
2020-02-01,HT0132-04,HT0117-01,200,0.39,0.85,0.36
2020-02-01,HT0132-04,HT0118-03,140,0.13,0.21,0.09
2020-02-01,HT0132-04,HT0118-04,120,-0.67,-0.95,-0.72
2020-02-01,HT0132-04,HT0131-02,350,0.2,0.76,0.18
2020-02-01,HT0132-04,HT0131-03,150,-0.4,-0.61,-0.36
2020-02-01,HT0132-04,HT0311-02,70,0.22,0.2,0.19
2020-02-01,HT0133-03,HT0111-01,240,-0.34,-0.86,-0.36
2020-02-01,HT0133-03,HT0111-03,110,-0.13,-0.2,-0.18
2020-02-01,HT0133-03,HT0112-01,180,0.29,0.6,0.27
2020-02-01,HT0133-03,HT0113-10,100,0.51,0.68,0.63
2020-02-01,HT0133-03,HT0113-11,70,-1.35,-1.5,-1.81
2020-02-01,HT0133-03,HT0114-03,60,-0.67,-0.65,-0.99
2020-02-01,HT0133-03,HT0114-05,130,-0.54,-0.89,-0.63
2020-02-01,HT0133-03,HT0117-01,100,0,0,0
2020-02-01,HT0133-03,HT0118-03,60,-0.67,-0.64,-0.99
2020-02-01,HT0133-03,HT0131-02,90,-0.9,-1.02,-0.99
2020-02-01,HT0133-05,HT0111-01,190,-0.39,-0.86,-0.45
2020-02-01,HT0133-05,HT0111-03,80,-0.84,-0.98,-0.99
2020-02-01,HT0133-05,HT0112-01,140,-0.27,-0.4,-0.27
2020-02-01,HT0133-05,HT0113-10,80,0.45,0.46,0.54
2020-02-01,HT0133-05,HT0113-11,60,0.9,1,1.63
2020-02-01,HT0133-05,HT0114-05,110,-0.67,-0.89,-0.72
2020-02-01,HT0133-05,HT0117-01,80,0,0,0
2020-02-01,HT0133-05,HT0131-02,80,0.22,0.25,0.27
2020-02-01,HT0134-01,HT0111-01,210,1.01,2.59,1.17
2020-02-01,HT0134-01,HT0111-03,100,2.19,2.56,2.44
2020-02-01,HT0134-01,HT0112-01,160,1.8,3.19,1.9
2020-02-01,HT0134-01,HT0113-10,90,1.01,1.37,1.35
2020-02-01,HT0134-01,HT0113-11,70,2.02,2.26,3.25
2020-02-01,HT0134-01,HT0114-05,120,1.48,2.44,1.81
2020-02-01,HT0134-01,HT0117-01,90,0.51,0.64,0.63
2020-02-01,HT0134-01,HT0131-02,90,0.22,0.25,0.27
2020-02-01,HT0134-02,HT0111-01,100,-1.01,-1.29,-1.17
2020-02-01,HT0134-02,HT0112-01,70,-2.02,-1.8,-2.17
2020-02-01,HT0134-02,HT0114-05,60,-0.9,-0.89,-1.44
2020-02-01,HT0134-03,HT0111-01,100,-1.01,-1.29,-1.17
2020-02-01,HT0134-03,HT0112-01,70,0.67,0.6,0.72
2020-02-01,HT0134-04,HT0111-01,140,0.54,0.86,0.54
2020-02-01,HT0134-04,HT0111-03,70,-0.22,-0.2,-0.27
2020-02-01,HT0134-04,HT0112-01,100,-0.17,-0.2,-0.18
2020-02-01,HT0134-04,HT0113-10,60,-0.22,-0.23,-0.36
2020-02-01,HT0134-04,HT0114-05,80,0.9,0.89,1.08
2020-02-01,HT0134-04,HT0117-01,60,-0.22,-0.21,-0.36
2020-02-01,HT0134-05,HT0111-01,70,-0.45,-0.43,-0.54
2020-02-01,HT0135-01,HT0111-01,280,0.67,1.94,0.63
2020-02-01,HT0135-01,HT0111-03,130,1.21,1.77,1.26
2020-02-01,HT0135-01,HT0112-01,200,0.77,1.6,0.72
2020-02-01,HT0135-01,HT0113-10,120,0.84,1.14,0.81
2020-02-01,HT0135-01,HT0113-11,90,0.22,0.25,0.27
2020-02-01,HT0135-01,HT0114-03,70,1.57,1.51,1.99
2020-02-01,HT0135-01,HT0114-05,150,0.4,0.67,0.36
2020-02-01,HT0135-01,HT0117-01,120,0.84,1.06,0.81
2020-02-01,HT0135-01,HT0118-03,70,1.57,1.5,2.08
2020-02-01,HT0135-01,HT0131-02,110,2.02,2.29,1.99
2020-02-01,HT0135-01,HT0131-03,60,1.12,1.02,1.72
2020-02-01,HT0135-01,HT0233-01,90,0.51,0.64,0.35
2020-02-01,HT0135-01,HT0311-02,70,1.12,1,0.97
2020-02-01,HT0141-02,HT0111-01,210,-0.76,-1.94,-0.81
2020-02-01,HT0141-02,HT0111-03,110,-0.67,-0.98,-0.81
2020-02-01,HT0141-02,HT0112-01,140,-0.34,-0.6,-0.36
2020-02-01,HT0141-02,HT0113-10,120,-0.13,-0.23,-0.18
2020-02-01,HT0141-02,HT0113-11,100,-1.01,-1.5,-1.35
2020-02-01,HT0141-02,HT0114-05,90,-1.12,-1.11,-1.17
2020-02-01,HT0141-02,HT0117-01,90,-0.17,-0.21,-0.18
2020-02-01,HT0141-02,HT0121-01,60,0.17,0.13,0.09
2020-02-01,HT0141-02,HT0131-02,60,-0.45,-0.51,-0.72
2020-02-01,HT0141-02,HT0141-03,110,-0.96,-1.31,-0.52
2020-02-01,HT0141-02,HT0511-01,60,-1.08,-0.88,-0.51
2020-02-01,HT0141-03,HT0111-01,1300,1.17,17.91,1.26
2020-02-01,HT0141-03,HT0111-02,160,0.76,1.43,0.81
2020-02-01,HT0141-03,HT0111-03,700,1.16,9.45,1.26
2020-02-01,HT0141-03,HT0112-01,840,1.17,11.37,1.26
2020-02-01,HT0141-03,HT0113-09,220,1.06,2.77,1.17
2020-02-01,HT0141-03,HT0113-10,790,1.06,10.01,1.17
