month,pcod,residents,residents_perKm2,arrived,departed,delta_arrived,residents_diffwithref,abnormality,residents_pctchangewithref
2020-05-01,HT0811-07,7730,270,680,690,-20,-30,-1.66,-0.45
2020-05-01,HT0811-08,24010,930,2260,2260,10,-10,-0.53,-0.03
2020-05-01,HT0811-09,23870,720,2210,2120,90,30,1.05,0.11
2020-05-01,HT0812-01,8210,450,860,860,0,0,0,0
2020-05-01,HT0812-02,11340,400,840,840,0,0,0,0
2020-05-01,HT0812-04,9850,350,1020,1020,0,0,,0
2020-05-01,HT0813-01,8890,260,660,660,0,0,0,0
2020-05-01,HT0814-01,14140,640,1130,1130,0,0,0,0
2020-05-01,HT0814-02,6320,60,490,490,0,0,,0
2020-05-01,HT0814-03,10470,220,820,820,0,0,0,0
2020-05-01,HT0815-01,12740,450,1120,1120,0,0,0,0
2020-05-01,HT0815-02,12820,280,1020,1020,0,0,0,0
2020-05-01,HT0821-01,14710,1120,1110,1110,0,0,0,0
2020-05-01,HT0821-02,7640,190,670,670,0,0,,0
2020-05-01,HT0821-03,7690,300,740,740,0,0,0,0
2020-05-01,HT0822-01,5690,240,400,400,0,0,0,0
2020-05-01,HT0822-03,13500,790,1060,1060,0,0,0,0
2020-05-01,HT0822-04,5530,260,470,470,0,0,,0
2020-05-01,HT0823-01,12380,180,1070,1070,0,0,0,0
2020-05-01,HT0823-02,5990,160,590,590,0,0,0,0
2020-05-01,HT0823-03,4000,190,240,240,0,0,,0
2020-05-01,HT0831-01,10360,210,870,870,0,0,0,0
2020-05-01,HT0831-03,2260,110,160,160,0,0,0,0
2020-05-01,HT0832-01,7250,150,650,650,0,0,0,0
2020-05-01,HT0832-02,12080,130,1240,1210,30,0,0,-0.02
2020-05-01,HT0832-03,7900,260,710,710,0,0,0,0
2020-05-01,HT0832-04,7740,200,520,510,10,-40,-5.72,-0.54
2020-05-01,HT0833-01,18670,200,1550,1550,0,0,0,0
2020-05-01,HT0833-03,1970,30,210,210,0,0,,0
2020-05-01,HT0834-01,5880,160,470,470,0,0,0,0
2020-05-01,HT0834-02,20480,550,1660,1660,0,0,0,0
2020-05-01,HT0834-03,4590,230,430,430,0,0,0,0
2020-05-01,HT0834-04,10510,130,1020,1020,0,0,,0
2020-05-01,HT0834-05,5290,80,430,430,0,0,,0
2020-05-01,HT0834-06,2780,60,190,190,0,0,,0
2020-05-01,HT0911-01,61070,3740,7350,7560,-210,110,0.79,0.18
2020-05-01,HT0911-02,10190,510,650,640,10,60,1.49,0.62
2020-05-01,HT0911-03,103710,4850,11560,11900,-340,-90,0.02,-0.09
2020-05-01,HT0911-04,29000,280,1540,1570,-30,-40,-1.04,-0.12
2020-05-01,HT0911-05,16060,130,880,880,0,0,0,0
2020-05-01,HT0911-06,11260,160,880,910,-30,0,-0.03,-0.01
2020-05-01,HT0912-01,20380,320,1180,1180,0,,,
2020-05-01,HT0912-02,22020,190,1340,1360,-20,-60,-2.19,-0.29
2020-05-01,HT0913-01,12060,210,750,750,0,70,6.69,0.56
2020-05-01,HT0913-02,13190,140,790,790,0,10,0.07,0.09
2020-05-01,HT0913-03,51840,810,3290,3310,-20,-290,-1.7,-0.55
2020-05-01,HT0914-01,18600,700,930,920,10,10,0.87,0.05
2020-05-01,HT0914-02,14090,510,820,820,0,-10,-0.66,-0.07
2020-05-01,HT0921-01,11890,880,670,700,-30,20,-0.16,0.18
2020-05-01,HT0921-02,42810,3260,3240,3230,10,-40,-0.42,-0.1
2020-05-01,HT0921-03,26980,1080,1870,1840,40,0,0.35,0.01
2020-05-01,HT0921-04,18350,870,1400,1400,0,20,1,0.09
2020-05-01,HT0921-05,15810,770,970,970,0,0,-0.76,-0.03
2020-05-01,HT0921-06,7710,370,320,340,-10,70,4.84,0.93
2020-05-01,HT0922-02,6420,260,370,380,0,,,
2020-05-01,HT0922-03,14030,730,710,710,0,0,-0.09,0.01
2020-05-01,HT0931-01,16920,100,1040,1040,0,0,-1.46,-0.01
2020-05-01,HT0931-02,18490,610,1070,1070,0,-40,-0.79,-0.2
2020-05-01,HT0932-01,1570,30,100,100,0,0,0,0
2020-05-01,HT0932-02,5280,120,250,250,0,0,,0
2020-05-01,HT0932-03,17310,480,780,780,0,,,
2020-05-01,HT0932-04,5820,90,300,300,0,0,,0
2020-05-01,HT0933-01,14840,170,870,870,0,0,-0.78,-0.01
2020-05-01,HT0933-02,15090,220,920,920,0,0,0.34,0
2020-05-01,HT0933-03,9270,320,490,490,0,,,
2020-05-01,HT0934-01,31030,230,2190,2220,-30,-20,-0.91,-0.06
2020-05-01,HT0934-02,26810,260,1610,1630,-20,,,
2020-05-01,HT0934-03,32040,320,2120,2140,-20,10,-0.57,0.02
2020-05-01,HT0934-04,13620,430,610,610,0,0,-0.21,0
2020-05-01,HT0934-05,25310,830,1320,1320,0,0,0,0.02
2020-05-01,HT0934-06,19160,590,1060,1040,20,-10,0.08,-0.03
2020-05-01,HT0934-07,18450,390,890,890,0,0,,0
2020-05-01,HT1011-01,64730,1280,8120,8100,10,-720,-2.01,-1.1
2020-05-01,HT1011-02,6920,140,870,870,0,0,0,0
2020-05-01,HT1011-03,11010,240,1170,1160,10,20,0.84,0.18
2020-05-01,HT1011-04,11510,520,1270,1310,-40,,,
2020-05-01,HT1012-01,9270,530,1020,1020,0,0,,0
2020-05-01,HT1012-02,6050,300,640,640,0,0,0,0
2020-05-01,HT1012-03,9340,320,1020,1020,0,0,0,0
2020-05-01,HT1012-04,3120,140,390,390,0,0,,0
2020-05-01,HT1013-01,6830,330,990,990,0,10,1.32,0.15
2020-05-01,HT1013-02,11920,460,1230,1230,0,,,
2020-05-01,HT1013-03,2700,110,330,330,0,0,0,0
2020-05-01,HT1013-04,5530,370,590,590,0,0,,0
2020-05-01,HT1014-01,12000,320,1290,1290,0,0,0,0
2020-05-01,HT1014-02,5290,180,500,500,0,0,0,0
2020-05-01,HT1021-01,8070,280,680,680,0,0,0,0
2020-05-01,HT1021-02,18860,450,2210,2210,0,240,1.71,1.28
2020-05-01,HT1021-03,10250,280,1110,1110,0,0,,0
2020-05-01,HT1022-01,8140,140,1150,1150,0,0,0,0
2020-05-01,HT1022-02,13440,230,1570,1570,0,0,0,0
2020-05-01,HT1022-03,8270,210,1160,1160,0,0,0,0
2020-05-01,HT1023-01,8730,350,1080,1080,0,0,0,0
2020-05-01,HT1023-02,9940,180,1420,1420,0,0,,0
2020-05-01,HT1023-03,18240,330,1850,1830,20,0,0.34,0.01
2020-05-01,HT1023-04,4540,220,430,430,0,0,0,0
2020-05-01,HT1024-01,7230,210,1020,1020,0,0,0,0
2020-05-01,HT1024-02,6290,340,760,760,0,0,0,0
2020-05-01,HT1024-03,6610,310,790,790,0,0,0,0
2020-05-01,HT1025-01,19880,840,2120,2120,0,90,1.74,0.44
2020-05-01,HT1025-02,9610,250,1070,1070,0,,,
2020-05-01,HT1025-03,7530,250,900,900,0,0,0,0
2020-05-01,HT1031-01,5650,170,590,590,0,0,0,0
2020-05-01,HT1031-02,8870,240,1120,1120,0,0,0,0
2020-05-01,HT1031-03,9980,310,1190,1190,0,0,0,0
2020-05-01,HT1031-04,5880,230,590,590,0,0,,0
2020-05-01,HT1031-05,9630,170,1040,1040,0,0,0,0
2020-05-01,HT1032-01,1770,60,160,160,0,0,0,0
2020-05-01,HT1032-02,3030,220,420,420,0,0,0,0
2020-06-01,HT0111-01,552290,30070,436830,426500,10330,6760,1.35,1.24
2020-06-01,HT0111-02,76030,10980,46360,44860,1500,2640,1.16,3.59
2020-06-01,HT0111-03,288260,32170,90960,91550,-590,14870,7.66,5.44
2020-06-01,HT0112-01,361050,13850,167530,172680,-5150,-14170,-1.18,-3.78
2020-06-01,HT0113-01,480,110,120,120,0,0,,0
2020-06-01,HT0113-02,4970,390,2110,1960,150,-120,-5.19,-2.33
2020-06-01,HT0113-03,3090,300,670,670,0,0,0,0.11
2020-06-01,HT0113-04,4170,240,1410,1420,-10,100,0.43,2.58
2020-06-01,HT0113-06,3510,240,340,340,0,0,,0
2020-06-01,HT0113-07,5650,580,2500,2460,40,-30,-0.53,-0.55
2020-06-01,HT0113-08,4650,280,540,500,40,,,
2020-06-01,HT0113-09,74070,12700,27700,27490,210,-4020,-3.49,-5.15
2020-06-01,HT0113-10,241810,19730,87730,84330,3400,160,0.54,0.07
2020-06-01,HT0113-11,176590,8640,55490,57180,-1690,3620,2.37,2.09
2020-06-01,HT0113-12,4320,200,370,370,0,10,-0.02,0.24
2020-06-01,HT0113-13,2280,410,370,370,0,0,,0
2020-06-01,HT0114-01,35740,2900,29690,29580,120,590,0.6,1.68
2020-06-01,HT0114-02,1830,40,170,170,0,0,0,0
2020-06-01,HT0114-03,130750,3970,57450,58730,-1270,-8560,-0.89,-6.14
2020-06-01,HT0114-04,14070,420,3780,3740,40,-430,-1.72,-2.97
2020-06-01,HT0114-05,241470,7480,120750,121330,-580,-2170,-0.56,-0.89
2020-06-01,HT0115-01,40280,940,7260,7440,-190,-70,0,-0.18
2020-06-01,HT0115-02,4900,130,920,900,20,-50,-2.04,-0.93
2020-06-01,HT0115-03,19470,430,4470,4340,120,-230,-2.33,-1.17
2020-06-01,HT0115-04,3170,90,360,360,0,0,0,0
2020-06-01,HT0115-05,5900,140,680,690,0,-30,-1.27,-0.51
2020-06-01,HT0116-01,5450,370,500,500,0,0,0,0
2020-06-01,HT0116-02,30950,890,4610,4590,20,-460,-2.5,-1.47
2020-06-01,HT0116-03,13970,350,2000,2010,-20,-90,-3.53,-0.67
2020-06-01,HT0117-01,213830,13120,151950,155460,-3510,-15800,-8.24,-6.88
2020-06-01,HT0117-02,41630,8180,14840,14890,-50,-410,-0.19,-0.97
2020-06-01,HT0118-03,115270,7330,79440,80850,-1410,1050,0,0.92
2020-06-01,HT0118-04,67220,5280,22610,23220,-620,830,1.06,1.26
2020-06-01,HT0121-01,159300,3930,25600,25250,340,1730,1.75,1.1
2020-06-01,HT0121-02,56640,1390,10700,10920,-220,-490,-1.64,-0.87
2020-06-01,HT0121-03,15610,430,2380,2320,60,230,1.93,1.52
2020-06-01,HT0121-04,16940,620,1900,1890,0,80,1.61,0.47
2020-06-01,HT0121-05,8410,220,860,860,0,0,,0
2020-06-01,HT0121-06,1200,60,120,120,0,0,,0
2020-06-01,HT0121-07,1430,60,150,150,0,0,,0
2020-06-01,HT0121-08,1390,60,120,120,0,0,0,0
2020-06-01,HT0121-09,1110,60,110,110,0,0,,0
2020-06-01,HT0121-10,3130,90,350,350,0,0,,0
2020-06-01,HT0121-11,2490,90,220,220,0,0,0,0
2020-06-01,HT0121-12,1990,80,180,180,0,0,0,0
2020-06-01,HT0121-13,1890,100,220,220,0,0,0,0
2020-06-01,HT0122-01,28940,660,2660,2660,-10,,,
2020-06-01,HT0122-02,3420,80,360,360,0,0,0,0
2020-06-01,HT0122-03,1560,50,170,170,0,0,0,0
2020-06-01,HT0122-04,2160,60,170,170,0,0,,0
2020-06-01,HT0122-06,2180,100,220,220,0,0,0,0
2020-06-01,HT0122-08,4550,100,440,440,0,0,0,0
2020-06-01,HT0122-09,2220,70,200,200,0,0,,0
2020-06-01,HT0122-10,1220,60,100,100,0,0,0,0
2020-06-01,HT0122-11,238800,6190,39890,39360,530,50,-0.43,0.02
2020-06-01,HT0122-12,20700,570,2360,2350,10,-110,-2.22,-0.53
2020-06-01,HT0123-01,75550,1700,10370,10100,270,-610,-0.8,-0.8
2020-06-01,HT0123-02,9600,160,1330,1390,-60,-30,-1.11,-0.36
2020-06-01,HT0123-03,3230,190,290,290,0,0,0,0
2020-06-01,HT0123-04,6950,230,670,670,0,0,,0
2020-06-01,HT0123-05,5620,210,530,530,0,0,0,0
2020-06-01,HT0123-06,4640,220,430,430,0,0,,0
2020-06-01,HT0123-07,51860,1140,8610,8510,90,690,1.48,1.35
2020-06-01,HT0131-01,21960,530,7770,8020,-250,380,0.62,1.77
2020-06-01,HT0131-02,171650,3640,88860,89400,-540,5440,1.93,3.27
2020-06-01,HT0131-03,75600,2900,42010,42460,-450,2180,0.99,2.97
2020-06-01,HT0131-04,9930,460,1070,1080,0,,,
2020-06-01,HT0131-05,19930,460,3640,3590,50,-120,-2.23,-0.6
2020-06-01,HT0131-06,2280,30,180,180,0,0,0,0
2020-06-01,HT0131-07,3660,30,320,320,0,0,0,0
2020-06-01,HT0131-08,6160,60,710,770,-70,-180,-3.59,-2.78
2020-06-01,HT0131-09,10350,190,1410,1410,0,0,0.11,0.01
2020-06-01,HT0131-10,7410,70,770,770,0,-20,-1.72,-0.26
2020-06-01,HT0132-01,30190,220,4740,4690,50,-20,0.05,-0.06
2020-06-01,HT0132-02,4080,90,350,350,0,0,0,0
2020-06-01,HT0132-04,37620,520,7070,6790,280,-130,-1.45,-0.34
2020-06-01,HT0133-01,7600,270,570,570,0,0,0,0
2020-06-01,HT0133-02,6650,60,670,670,0,0,0,0
2020-06-01,HT0133-03,35210,200,4070,4120,-60,70,3.74,0.21
2020-06-01,HT0133-04,6040,60,570,570,0,0,0,0
2020-06-01,HT0133-05,20980,270,2130,2140,-10,-300,-1.71,-1.39
2020-06-01,HT0134-01,12140,210,1460,1460,0,-100,-1.49,-0.83
2020-06-01,HT0134-02,13430,340,1310,1300,0,0,0.06,-0.02
2020-06-01,HT0134-03,11670,220,1240,1240,0,-10,-1.74,-0.09
2020-06-01,HT0134-04,10940,340,1010,1010,0,-40,-1.37,-0.36
2020-06-01,HT0134-05,7560,170,790,790,0,,,
2020-06-01,HT0135-01,48970,170,4480,4440,40,-50,-1.66,-0.1
2020-06-01,HT0141-01,1980,280,230,230,0,0,,0
2020-06-01,HT0141-02,7380,80,1040,1020,20,-20,-1.03,-0.22
2020-06-01,HT0141-03,127400,2730,26970,26120,850,630,1.79,0.5
2020-06-01,HT0141-04,6630,80,500,500,0,0,0,0
2020-06-01,HT0141-05,7520,80,890,890,0,-70,-1.5,-0.87
2020-06-01,HT0141-06,6320,70,510,550,-40,-60,-1.32,-0.98
2020-06-01,HT0142-01,110040,2730,23540,23460,80,,,
2020-06-01,HT0142-02,2910,190,250,250,0,0,,0
2020-06-01,HT0142-03,4150,110,330,330,0,0,0,0
2020-06-01,HT0142-04,4540,40,510,510,0,0,,0
2020-06-01,HT0151-01,4540,70,450,450,0,0,0,0
2020-06-01,HT0151-02,273370,4060,27920,28410,-490,1550,2.28,0.57
2020-06-01,HT0151-04,2760,20,230,230,0,0,0,0
2020-06-01,HT0152-01,6020,90,610,610,0,0,0,0
2020-06-01,HT0152-02,4910,70,540,540,0,0,0,0
2020-06-01,HT0152-03,9590,140,780,780,0,0,0,0
2020-06-01,HT0152-04,5060,60,450,450,0,0,0,0
2020-06-01,HT0152-05,1700,50,150,150,0,0,,0
2020-06-01,HT0211-01,74280,1000,11210,10920,290,-600,-4.25,-0.8
2020-06-01,HT0211-02,2950,220,350,350,0,0,0,0
2020-06-01,HT0211-03,14920,330,3080,3210,-130,260,0.48,1.76
2020-06-01,HT0211-04,5990,150,850,840,10,-30,-2.27,-0.47
2020-06-01,HT0211-05,2800,170,300,300,0,0,,0
2020-06-01,HT0211-06,48490,970,8910,9070,-160,-190,-0.68,-0.39
2020-06-01,HT0211-07,7910,180,1540,1520,20,-70,-2.16,-0.93
2020-06-01,HT0211-08,11960,520,1760,1720,40,-160,-1.2,-1.3
2020-06-01,HT0211-09,7200,230,1000,1000,-10,50,1.64,0.64
2020-06-01,HT0211-10,10690,290,1420,1420,-10,30,1.21,0.3
2020-06-01,HT0211-11,25180,370,3010,3010,0,-90,-0.22,-0.35
2020-06-01,HT0212-01,18770,730,3480,3560,-80,40,0,0.2
2020-06-01,HT0212-02,6440,240,1220,1210,10,-70,-2.95,-1.11
2020-06-01,HT0212-03,17100,320,2700,2730,-30,-290,-1.65,-1.64
2020-06-01,HT0212-04,16970,350,3620,3630,-10,-160,-2.05,-0.95
2020-06-01,HT0212-05,14310,410,2470,2500,-30,-60,-1.12,-0.43
2020-06-01,HT0213-01,11810,750,1880,1850,20,-120,-0.95,-1
2020-06-01,HT0213-02,15570,580,3120,3140,-20,-60,-0.15,-0.36
2020-06-01,HT0213-03,6250,390,750,740,0,-10,-0.87,-0.13
2020-06-01,HT0213-04,5890,280,880,890,0,40,1.91,0.73
2020-06-01,HT0214-01,8060,210,960,950,0,-40,-1.34,-0.48
2020-06-01,HT0214-02,5170,220,490,490,0,0,0,0
2020-06-01,HT0214-03,13300,550,1670,1720,-50,250,0.89,1.89
2020-06-01,HT0221-01,8820,210,1090,1090,0,0,0,0
2020-06-01,HT0221-02,7830,220,1220,1220,0,0,0,-0.02
2020-06-01,HT0221-03,3760,140,440,440,0,0,,0
2020-06-01,HT0221-04,4120,210,420,420,0,0,,0
2020-06-01,HT0221-05,13680,310,1820,1870,-50,280,1.22,2.09
2020-06-01,HT0221-06,1420,150,140,140,0,0,,0
2020-06-01,HT0221-07,4040,230,450,450,0,0,,0
2020-06-01,HT0221-08,7160,250,1180,1120,60,90,0.83,1.25
2020-06-01,HT0221-09,15220,200,1560,1560,-10,-230,-1.18,-1.52
2020-06-01,HT0222-01,17540,260,1930,1920,10,30,0.84,0.19
2020-06-01,HT0222-02,8060,320,1050,1050,0,0,0.63,-0.01
2020-06-01,HT0222-03,2810,390,290,290,0,0,0,0
2020-06-01,HT0222-04,4050,330,460,460,0,0,0,0
2020-06-01,HT0222-05,3700,320,420,420,0,0,,0
2020-06-01,HT0222-06,14670,280,1730,1730,0,200,7.9,1.37
2020-06-01,HT0231-01,10560,160,1550,1540,10,-10,-0.77,-0.13
2020-06-01,HT0231-02,11110,180,1690,1640,50,-130,-0.6,-1.18
2020-06-01,HT0231-03,5520,200,740,740,0,0,0,0
2020-06-01,HT0231-04,9830,190,1440,1430,10,20,1.51,0.23
2020-06-01,HT0231-05,16840,300,1770,1780,-10,-10,-1.1,-0.07
2020-06-01,HT0231-06,9230,170,1230,1220,10,-10,-0.35,-0.13
2020-06-01,HT0231-07,13100,200,1640,1640,0,-80,-2.66,-0.59
2020-06-01,HT0232-01,17220,220,2380,2420,-40,10,0.62,0.04
2020-06-01,HT0233-01,25720,490,3930,3920,10,90,0.39,0.36
2020-06-01,HT0233-02,9460,140,1140,1140,0,0,0.68,-0.03
2020-06-01,HT0234-01,15300,120,1990,1990,0,,,
2020-06-01,HT0311-01,19270,920,4140,4170,-30,300,2.32,1.61
2020-06-01,HT0311-02,143710,7530,39350,38880,470,-1110,-1.49,-0.77
2020-06-01,HT0311-03,93210,6580,19420,18790,630,-1500,-3.04,-1.58
2020-06-01,HT0312-01,14870,540,2850,2870,-10,-10,-0.19,-0.04
2020-06-01,HT0312-02,14150,440,2110,2120,-10,80,1.98,0.6
2020-06-01,HT0313-01,16060,280,3040,3040,0,,,
2020-06-01,HT0313-02,10400,260,1360,1360,0,,,
2020-06-01,HT0313-03,29010,850,4700,4700,0,-250,-0.7,-0.86
2020-06-01,HT0321-02,23240,640,4320,4440,-120,-240,-1.44,-1.01
2020-06-01,HT0321-03,10470,300,1540,1540,-10,-20,-0.12,-0.16
2020-06-01,HT0322-01,13110,310,1850,1860,0,,,
2020-06-01,HT0322-02,18160,610,3320,3100,230,190,0.99,1.07
2020-06-01,HT0322-03,9650,430,1530,1530,0,0,0.77,0.05
2020-06-01,HT0322-04,1250,210,180,180,0,0,,0
2020-06-01,HT0323-01,8980,320,1570,1630,-50,20,0.55,0.2
2020-06-01,HT0323-02,14940,1090,2860,2880,-20,130,7.13,0.85
2020-06-01,HT0323-03,8820,310,1460,1460,0,50,2.15,0.63
2020-06-01,HT0331-01,3960,200,530,530,0,0,0,0
2020-06-01,HT0331-02,3100,130,420,420,0,0,0,0
2020-06-01,HT0331-04,3090,170,410,410,0,0,0,0
2020-06-01,HT0331-05,6330,220,750,750,0,0,0,0
2020-06-01,HT0331-06,24530,1540,4720,4760,-40,60,0.18,0.27
2020-06-01,HT0332-01,6260,220,970,970,0,0,,0
2020-06-01,HT0332-02,13570,360,2230,2220,10,130,0.67,0.96
2020-06-01,HT0332-03,3110,240,410,410,0,0,0,0
2020-06-01,HT0341-01,4710,150,700,700,0,0,,0
2020-06-01,HT0341-02,3380,90,350,350,0,0,0,0
2020-06-01,HT0341-03,7130,240,1150,1150,10,10,1.36,0.09
2020-06-01,HT0341-04,39690,470,10330,10920,-600,330,0.33,0.84
2020-06-01,HT0342-01,5240,240,760,760,0,0,0,0
2020-06-01,HT0342-02,3590,190,500,500,0,0,,0
2020-06-01,HT0342-03,6360,180,920,910,0,0,0.03,-0.01
2020-06-01,HT0342-04,17940,710,3560,3460,90,400,6.27,2.3
2020-06-01,HT0342-05,2820,140,410,410,0,0,,0
2020-06-01,HT0343-01,13060,500,2390,2430,-30,90,0.7,0.72
2020-06-01,HT0343-02,8650,280,1770,1790,-20,-20,-4.71,-0.22
2020-06-01,HT0343-03,5680,240,1000,1000,0,0,0,0
2020-06-01,HT0344-01,30710,500,4920,4900,20,-40,-0.32,-0.12
2020-06-01,HT0344-02,13420,160,1920,1880,40,130,1.57,0.96
2020-06-01,HT0345-01,10040,330,1750,1750,0,,,
2020-06-01,HT0351-01,11390,340,2090,2080,10,40,4.4,0.35
2020-06-01,HT0351-07,17050,430,2930,2930,0,,,
2020-06-01,HT0352-02,21070,2470,4510,4550,-40,-260,-1.82,-1.23
2020-06-01,HT0352-05,9080,320,1720,1730,-10,10,0.95,0.08
2020-06-01,HT0352-06,8130,310,970,970,0,0,0,0
2020-06-01,HT0361-01,2440,100,310,310,0,0,0,0
2020-06-01,HT0361-02,1710,80,230,230,0,0,0,0
2020-06-01,HT0361-03,9270,420,1350,1410,-60,40,0.89,0.42
2020-06-01,HT0361-04,21200,1470,3960,3950,10,-30,-0.58,-0.12
2020-06-01,HT0361-05,77340,7120,19530,19530,0,620,0.09,0.81
2020-06-01,HT0362-01,2340,180,280,280,0,0,,0
2020-06-01,HT0362-02,19000,480,3080,2970,110,-30,-0.13,-0.13
2020-06-01,HT0371-01,7220,560,1150,1140,0,,,
2020-06-01,HT0371-05,6330,400,1020,1020,0,40,1.95,0.64
2020-06-01,HT0371-07,29130,2190,6560,6640,-90,250,1.98,0.86
2020-06-01,HT0371-08,10540,440,1970,1970,0,30,1.55,0.32
2020-06-01,HT0372-01,20190,900,4050,4110,-60,-120,-1,-0.6
2020-06-01,HT0372-02,4150,250,660,660,0,0,,0
2020-06-01,HT0372-03,6980,440,1420,1420,0,120,1.11,1.74
2020-06-01,HT0372-04,3140,360,520,520,0,0,,0
2020-06-01,HT0372-08,8630,370,1250,1320,-60,-210,-3.66,-2.34
2020-06-01,HT0411-01,23080,270,2010,2000,10,20,0.97,0.07
2020-06-01,HT0411-02,3000,50,200,200,0,0,0,0
2020-06-01,HT0411-03,3140,40,170,170,0,0,0,0
2020-06-01,HT0412-01,14220,210,1050,1050,0,10,1.19,0.07
2020-06-01,HT0413-01,1900,120,120,120,0,0,0,0
2020-06-01,HT0413-02,9090,370,580,570,0,0,-0.42,-0.04
2020-06-01,HT0421-01,82940,1400,6990,6960,30,-30,-0.33,-0.04
2020-06-01,HT0421-02,4120,100,300,300,0,0,0,0
2020-06-01,HT0421-03,9170,200,660,660,0,0,,0
2020-06-01,HT0421-04,3670,110,160,160,0,0,0,0
2020-06-01,HT0421-05,3060,150,280,280,0,0,,0
2020-06-01,HT0422-01,10940,330,820,810,10,-40,-0.59,-0.33
2020-06-01,HT0423-02,4440,110,290,290,0,0,,0
2020-06-01,HT0431-01,2050,150,170,170,0,0,0,0
2020-06-01,HT0431-02,7160,150,590,590,0,-40,-9.34,-0.59
2020-06-01,HT0431-03,38340,550,2490,2510,-20,-40,-0.37,-0.1
2020-06-01,HT0432-01,3010,200,200,200,0,0,0,0
2020-06-01,HT0432-02,2780,220,220,220,0,0,0,0
2020-06-01,HT0432-04,4120,380,300,300,0,0,,0
2020-06-01,HT0432-06,9300,250,900,900,0,,,
2020-06-01,HT0433-01,17790,150,1600,1600,0,50,0.03,0.29
2020-06-01,HT0433-02,12470,240,810,830,-20,60,0.65,0.5
2020-06-01,HT0434-01,5930,190,460,460,0,0,,0
2020-06-01,HT0434-02,2390,50,150,150,0,0,0,0
2020-06-01,HT0441-01,10580,130,690,670,20,10,0,0.06
2020-06-01,HT0442-01,3640,150,250,250,0,0,0,0
2020-06-01,HT0442-02,10290,310,790,790,0,0,0,0
2020-06-01,HT0443-01,13960,200,1190,1200,0,-20,-0.53,-0.12
2020-06-01,HT0443-02,19220,150,1800,1800,0,-40,-2.7,-0.21
2020-06-01,HT0511-01,237660,2560,30280,30150,120,-4120,-4.76,-1.7
2020-06-01,HT0511-02,111880,600,19220,19250,-30,190,0.4,0.17
2020-06-01,HT0511-03,22380,130,2510,2520,-10,190,2.16,0.84
2020-06-01,HT0511-04,15120,290,1490,1460,30,80,1.49,0.55
2020-06-01,HT0511-05,8660,130,880,890,0,0,0.49,0.06
2020-06-01,HT0512-01,17310,290,2270,2240,20,100,0.52,0.57
2020-06-01,HT0512-02,16770,350,1400,1380,20,-40,-0.78,-0.25
2020-06-01,HT0512-03,5110,90,390,390,0,0,0,0
2020-06-01,HT0512-04,12100,270,1310,1370,-60,-50,-0.83,-0.39
2020-06-01,HT0513-01,29900,540,1970,1970,0,30,-0.04,0.11
2020-06-01,HT0513-02,17350,150,2660,2640,20,-240,-2.31,-1.36
2020-06-01,HT0521-01,7910,240,720,720,0,80,2.48,1.05
2020-06-01,HT0521-02,14150,350,1100,1100,0,0,-0.36,-0.01
2020-06-01,HT0521-03,57110,1560,7540,7560,-20,-330,-0.87,-0.57
2020-06-01,HT0521-04,18150,460,1490,1460,30,120,0.66,0.67
2020-06-01,HT0521-05,6010,190,600,600,0,0,0,0
2020-06-01,HT0521-06,24030,220,2780,2820,-40,-30,-0.43,-0.12
2020-06-01,HT0521-07,14920,240,1320,1260,60,-40,-0.16,-0.24
2020-06-01,HT0521-08,18620,390,1950,2000,-50,130,0.67,0.7
2020-06-01,HT0522-01,11860,130,1310,1290,10,0,0.14,0.01
2020-06-01,HT0522-02,8830,180,500,500,0,0,0,0
2020-06-01,HT0522-03,10090,240,810,810,0,,,
2020-06-01,HT0523-01,11600,40,970,980,0,80,1.72,0.66
2020-06-01,HT0523-02,83200,530,11590,11720,-130,1230,0.95,1.5
2020-06-01,HT0531-01,23040,450,2160,2100,50,140,0.95,0.63
2020-06-01,HT0531-02,64360,460,10020,10200,-180,410,3.96,0.64
2020-06-01,HT0531-03,11210,240,1190,1210,-30,-60,-1.01,-0.57
2020-06-01,HT0531-04,16330,170,1860,1860,-10,-30,-0.58,-0.17
2020-06-01,HT0531-05,61590,330,8030,7870,160,-450,-1.94,-0.73
2020-06-01,HT0531-06,112420,3520,15840,15750,90,600,0.15,0.54
2020-06-01,HT0532-01,42130,1250,4790,4780,10,-350,-3.62,-0.83
2020-06-01,HT0532-02,26690,430,3500,3520,-20,-40,-0.58,-0.14
2020-06-01,HT0532-03,13550,440,1540,1480,50,-70,-0.7,-0.55
2020-06-01,HT0532-04,30730,290,3230,3200,30,-250,-3.09,-0.82
2020-06-01,HT0532-05,26980,360,2540,2530,10,670,1.95,2.56
2020-06-01,HT0532-06,12590,310,820,790,30,100,2.77,0.8
2020-06-01,HT0533-01,20440,250,2410,2400,10,-100,-0.91,-0.51
2020-06-01,HT0533-02,11830,180,1330,1320,10,-50,-0.95,-0.46
2020-06-01,HT0541-01,27990,740,3650,3590,50,-80,-0.15,-0.29
2020-06-01,HT0541-02,31080,500,3840,3810,30,30,0.31,0.09
2020-06-01,HT0541-03,72680,640,9080,8940,140,-330,-1.55,-0.46
2020-06-01,HT0541-04,21880,220,3750,3810,-50,20,0.42,0.1
2020-06-01,HT0541-05,11920,260,980,950,30,-50,-0.74,-0.46
