date,pcod,presence,presence_perKm2,trips_in,trips_out,abnormality,presence_diffwithref,presence_pctchangewithref
2020-02-05,HT0632-02,18160,180,660,650,0.31,360,2.02
2020-02-05,HT0632-03,19030,290,650,650,0.77,920,5.1
2020-02-05,HT0633-01,8990,170,360,350,0.62,320,3.7
2020-02-05,HT0633-02,25310,220,890,910,-0.2,-320,-1.24
2020-02-05,HT0641-01,21070,140,320,310,0.8,1130,5.65
2020-02-05,HT0641-02,24150,200,740,730,0.15,240,1.01
2020-02-05,HT0641-03,11830,140,240,270,-0.41,-320,-2.67
2020-02-05,HT0642-01,40170,340,1690,1670,0.95,2340,6.19
2020-02-05,HT0642-02,27680,230,890,890,0.25,480,1.75
2020-02-05,HT0711-01,75290,1430,5470,5330,0.26,2490,3.43
2020-02-05,HT0711-02,6930,170,280,290,-0.87,-930,-11.84
2020-02-05,HT0711-03,10060,270,470,470,-0.71,-1070,-9.65
2020-02-05,HT0711-04,39520,1620,2650,2660,-0.35,-1860,-4.49
2020-02-05,HT0711-05,8150,280,160,160,0.52,530,7.01
2020-02-05,HT0711-06,9430,270,300,300,0.84,900,10.61
2020-02-05,HT0712-01,34270,810,1350,1400,1.73,6640,24.05
2020-02-05,HT0712-02,15960,330,860,860,-0.69,-1640,-9.32
2020-02-05,HT0712-03,21460,400,660,780,1.11,2950,15.91
2020-02-05,HT0713-01,5460,220,90,80,-1.32,-1320,-19.46
2020-02-05,HT0713-02,13300,410,660,640,-0.94,-1950,-12.79
2020-02-05,HT0713-03,8530,90,310,310,-1.45,-2000,-18.96
2020-02-05,HT0714-01,12840,480,530,520,-0.59,-1120,-8.03
2020-02-05,HT0714-02,15770,230,650,640,-1.23,-3150,-16.67
2020-02-05,HT0714-03,10810,330,110,80,0.62,880,8.81
2020-02-05,HT0715-01,8840,300,160,160,0.07,80,0.9
2020-02-05,HT0715-03,9170,160,90,90,0.39,460,5.24
2020-02-05,HT0716-01,17270,380,310,300,1.37,2820,19.54
2020-02-05,HT0721-01,12820,290,550,550,-0.15,-260,-2.02
2020-02-05,HT0722-01,7990,320,440,430,-1.1,-1510,-15.91
2020-02-05,HT0722-02,5250,250,70,70,-1.42,-1370,-20.72
2020-02-05,HT0722-03,6960,300,280,270,-0.92,-1110,-13.74
2020-02-05,HT0723-02,16040,480,630,610,0.56,1240,8.37
2020-02-05,HT0723-03,8990,1010,450,440,-0.85,-1260,-12.27
2020-02-05,HT0731-01,8870,110,310,310,0.36,430,5.1
2020-02-05,HT0731-02,19310,480,660,650,1.06,2500,14.9
2020-02-05,HT0731-03,12830,320,410,410,-0.83,-1620,-11.2
2020-02-05,HT0731-05,6080,240,170,170,-1.43,-1450,-19.27
2020-02-05,HT0731-06,14290,210,640,650,-1.18,-2630,-15.55
2020-02-05,HT0731-07,12800,100,660,660,0.89,1290,11.21
2020-02-05,HT0731-08,7490,260,110,110,0.26,260,3.59
2020-02-05,HT0731-09,9280,190,380,360,1.2,1270,15.93
2020-02-05,HT0731-10,10170,240,350,330,0.54,690,7.31
2020-02-05,HT0732-02,14020,490,740,710,-1.17,-2770,-16.47
2020-02-05,HT0732-03,13270,510,410,470,1.05,1680,14.5
2020-02-05,HT0732-04,8950,370,100,100,1.07,1140,14.55
2020-02-05,HT0732-06,6130,260,150,110,-0.63,-580,-8.61
2020-02-05,HT0733-01,15310,270,480,480,-0.09,-200,-1.27
2020-02-05,HT0733-02,14110,250,430,400,0.47,800,6
2020-02-05,HT0742-01,10720,480,290,310,-0.42,-730,-6.35
2020-02-05,HT0743-01,13770,500,490,480,0.83,1330,10.67
2020-02-05,HT0751-01,8410,160,120,120,-0.42,-510,-5.66
2020-02-05,HT0751-03,8100,420,80,80,-0.57,-700,-7.92
2020-02-05,HT0752-03,16960,330,500,460,-0.88,-2390,-12.37
2020-02-05,HT0811-01,7340,230,120,100,0.27,170,2.4
2020-02-05,HT0811-02,13440,250,250,260,-0.16,-180,-1.32
2020-02-05,HT0811-03,22890,180,400,450,0.54,960,4.36
2020-02-05,HT0811-05,12350,310,290,270,-0.35,-330,-2.62
2020-02-05,HT0811-06,13350,300,270,270,-0.72,-850,-5.98
2020-02-05,HT0811-07,7990,270,190,190,0.31,220,2.82
2020-02-05,HT0811-08,24880,960,520,530,0.42,860,3.57
2020-02-05,HT0811-09,24340,730,460,460,0.26,500,2.09
2020-02-05,HT0812-04,10170,360,150,160,0.39,320,3.27
2020-02-05,HT0814-01,15720,720,320,280,1.4,1580,11.18
2020-02-05,HT0814-03,9450,190,160,170,-1.19,-1010,-9.69
2020-02-05,HT0815-01,11810,420,180,200,-0.87,-930,-7.28
2020-02-05,HT0815-02,13480,300,240,240,0.56,660,5.12
2020-02-05,HT0821-01,14400,1090,180,190,-0.24,-310,-2.11
2020-02-05,HT0822-03,12770,750,110,90,-0.6,-730,-5.39
2020-02-05,HT0823-01,13400,200,110,110,1.04,1030,8.29
2020-02-05,HT0831-01,10970,220,150,150,0.79,610,5.91
2020-02-05,HT0832-02,11600,120,280,280,-0.48,-490,-4.03
2020-02-05,HT0832-03,7180,230,140,140,-1.1,-720,-9.07
2020-02-05,HT0832-04,7820,200,150,140,0.06,40,0.49
2020-02-05,HT0833-01,19730,210,270,270,0.74,1060,5.7
2020-02-05,HT0834-02,20800,560,410,370,0.19,320,1.57
2020-02-05,HT0834-04,10690,130,140,120,0.2,170,1.66
2020-02-05,HT0911-01,61950,3800,2670,2570,0.29,990,1.63
2020-02-05,HT0911-02,10530,520,370,380,0.7,400,3.98
2020-02-05,HT0911-03,100150,4680,4990,5020,-0.68,-3650,-3.52
2020-02-05,HT0911-04,27740,270,810,810,-0.87,-1300,-4.47
2020-02-05,HT0911-05,16240,130,330,340,0.24,180,1.13
2020-02-05,HT0911-06,10800,150,330,330,-0.82,-470,-4.13
2020-02-05,HT0912-01,19310,300,700,660,-0.99,-1030,-5.05
2020-02-05,HT0912-02,22950,200,700,710,0.78,860,3.9
2020-02-05,HT0913-01,11690,210,440,440,-0.48,-300,-2.5
2020-02-05,HT0913-02,13320,140,380,390,0.21,140,1.07
2020-02-05,HT0913-03,50300,780,1990,1980,-0.63,-1820,-3.49
2020-02-05,HT0914-01,18070,680,660,650,-0.51,-510,-2.77
2020-02-05,HT0914-02,13670,500,490,490,-0.56,-430,-3.03
2020-02-05,HT0921-01,11590,860,360,380,-0.48,-280,-2.38
2020-02-05,HT0921-02,41050,3130,1790,1730,-0.79,-1800,-4.21
2020-02-05,HT0921-03,27330,1090,1060,1080,0.26,350,1.3
2020-02-05,HT0921-04,19270,920,620,630,0.98,930,5.08
2020-02-05,HT0921-05,16400,800,480,470,0.67,590,3.72
2020-02-05,HT0921-06,7770,380,200,210,0.32,130,1.67
2020-02-05,HT0922-02,6400,260,160,170,-0.07,-20,-0.38
2020-02-05,HT0922-03,14230,740,370,370,0.27,200,1.45
2020-02-05,HT0931-01,16410,100,270,270,-0.65,-510,-3.01
2020-02-05,HT0931-02,18520,610,280,300,-0.01,-10,-0.06
2020-02-05,HT0932-03,16450,450,390,390,-0.91,-850,-4.93
2020-02-05,HT0933-01,13850,160,250,230,-1.23,-990,-6.64
2020-02-05,HT0933-02,15060,220,230,220,-0.03,-20,-0.16
2020-02-05,HT0933-03,9550,330,120,120,0.62,280,3.07
2020-02-05,HT0934-01,30990,230,800,790,-0.03,-50,-0.17
2020-02-05,HT0934-02,26680,250,630,590,-0.07,-90,-0.35
2020-02-05,HT0934-03,33210,330,840,870,0.68,1180,3.67
2020-02-05,HT0934-04,14220,450,280,280,0.91,600,4.37
2020-02-05,HT0934-05,26080,850,500,510,0.66,780,3.09
2020-02-05,HT0934-06,20320,630,430,440,1.18,1150,6.02
2020-02-05,HT0934-07,19620,410,270,270,1.3,1170,6.36
2020-02-05,HT1011-01,75490,1490,5040,5120,1.17,10040,15.34
2020-02-05,HT1011-02,8250,160,170,140,1.66,1330,19.23
2020-02-05,HT1011-03,12820,280,620,610,1.31,1830,16.68
2020-02-05,HT1011-04,12180,550,430,410,0.57,730,6.39
2020-02-05,HT1012-01,10480,600,120,120,1.13,1210,13.05
2020-02-05,HT1012-02,6910,340,60,60,1.26,860,14.19
2020-02-05,HT1012-03,8070,280,290,290,-1.2,-1270,-13.6
2020-02-05,HT1013-01,7730,370,320,320,1.09,910,13.31
2020-02-05,HT1013-02,12980,500,460,500,0.73,1060,8.93
2020-02-05,HT1021-01,8210,290,240,240,0.15,140,1.76
2020-02-05,HT1021-02,16020,380,840,850,-1.11,-2600,-13.97
2020-02-05,HT1021-03,10830,300,210,210,0.49,580,5.7
2020-02-05,HT1022-01,9460,170,90,90,1.35,1320,16.24
2020-02-05,HT1022-02,14560,250,370,390,0.74,1120,8.35
2020-02-05,HT1022-03,6970,170,90,90,-1.31,-1300,-15.72
2020-02-05,HT1023-01,7880,320,100,100,-0.89,-860,-9.8
2020-02-05,HT1023-02,10160,180,110,110,0.17,220,2.18
2020-02-05,HT1023-03,19010,340,730,710,0.35,770,4.21
2020-02-05,HT1024-03,5800,270,80,80,-0.96,-820,-12.34
2020-02-05,HT1025-01,17370,730,560,580,-1.14,-2420,-12.23
2020-02-05,HT1025-02,8340,220,370,380,-1.16,-1280,-13.27
2020-02-05,HT1025-03,6410,220,220,220,-1.32,-1120,-14.84
2020-02-05,HT1031-02,8920,240,200,180,0.05,50,0.56
2020-02-05,HT1031-03,11320,350,300,320,1.18,1330,13.34
2020-02-05,HT1031-05,9670,170,130,100,0.04,40,0.42
2020-02-06,HT0111-01,474690,25840,156160,158550,-0.64,-70840,-12.98
2020-02-06,HT0111-02,59400,8580,21880,21990,-0.96,-14000,-19.07
2020-02-06,HT0111-03,281950,31470,73660,73070,0.16,8550,3.13
2020-02-06,HT0112-01,368610,14140,103520,105840,-0.08,-6620,-1.76
2020-02-06,HT0113-02,5570,440,1040,1040,0.5,480,9.34
2020-02-06,HT0113-03,2760,270,480,510,-0.5,-330,-10.58
2020-02-06,HT0113-04,3770,220,780,790,-0.36,-290,-7.1
2020-02-06,HT0113-05,4800,370,350,340,-1.04,-510,-9.62
2020-02-06,HT0113-06,3820,260,230,230,0.9,310,8.73
2020-02-06,HT0113-07,5030,520,1000,970,-0.61,-650,-11.45
2020-02-06,HT0113-08,4850,290,370,360,0.44,180,3.86
2020-02-06,HT0113-09,59700,10240,20500,20740,-1.15,-18390,-23.55
2020-02-06,HT0113-10,234730,19150,63610,62520,-0.14,-6920,-2.86
2020-02-06,HT0113-11,185080,9050,42300,42240,0.34,12100,7
2020-02-06,HT0113-12,4180,190,300,300,-0.3,-140,-3.17
2020-02-06,HT0113-13,2220,400,270,260,-0.13,-60,-2.58
2020-02-06,HT0114-01,40090,3250,8860,8830,0.69,4940,14.05
2020-02-06,HT0114-03,137820,4190,40860,40540,-0.06,-1490,-1.07
2020-02-06,HT0114-04,17200,510,3200,3160,0.94,2700,18.62
2020-02-06,HT0114-05,180860,5600,62420,62370,-1.26,-62780,-25.77
2020-02-06,HT0115-01,40450,940,4470,4540,0.02,100,0.24
2020-02-06,HT0115-02,5410,140,470,470,1.07,460,9.39
2020-02-06,HT0115-03,17930,400,2110,2150,-0.95,-1770,-9
2020-02-06,HT0115-04,3130,90,170,170,-0.13,-40,-1.4
2020-02-06,HT0115-05,5870,140,450,450,-0.12,-60,-1.01
2020-02-06,HT0116-01,5830,390,250,260,0.74,390,7.08
2020-02-06,HT0116-02,32230,930,2760,2780,0.26,820,2.6
2020-02-06,HT0116-03,13510,340,1080,1080,-0.44,-560,-3.95
2020-02-06,HT0117-01,303060,18600,68230,66640,1.61,73430,31.98
2020-02-06,HT0117-02,41530,8160,11660,11670,-0.06,-510,-1.2
2020-02-06,HT0118-03,98870,6290,31470,31890,-0.72,-15350,-13.44
2020-02-06,HT0118-04,81700,6420,16880,16940,1.18,15320,23.09
2020-02-06,HT0121-01,157770,3890,15710,15730,0.01,200,0.13
2020-02-06,HT0121-02,60600,1490,5230,5240,0.63,3470,6.07
2020-02-06,HT0121-03,14150,390,1110,1110,-0.87,-1230,-7.98
2020-02-06,HT0121-04,18030,660,1240,1250,0.72,1170,6.92
2020-02-06,HT0121-05,9380,240,220,250,1.23,970,11.55
2020-02-06,HT0122-01,30480,690,1580,1590,0.67,1760,6.13
2020-02-06,HT0122-08,4780,100,80,60,0.5,220,4.91
2020-02-06,HT0122-11,247190,6410,20840,20310,0.38,8440,3.54
2020-02-06,HT0122-12,20870,570,1220,1270,0.03,60,0.29
2020-02-06,HT0123-01,71690,1620,6130,6140,-0.61,-4470,-5.86
2020-02-06,HT0123-02,8570,140,540,560,-1.13,-1060,-11.04
2020-02-06,HT0123-04,6040,200,310,310,-1.5,-910,-13.1
2020-02-06,HT0123-05,5990,230,180,210,0.74,380,6.67
2020-02-06,HT0123-06,4630,220,70,70,-0.03,-10,-0.27
2020-02-06,HT0123-07,51580,1140,3960,3950,0.09,420,0.81
2020-02-06,HT0131-01,19220,460,5100,5110,-0.57,-2350,-10.89
2020-02-06,HT0131-02,126260,2680,41030,39900,-1.26,-39950,-24.03
2020-02-06,HT0131-03,72890,2790,17420,17650,-0.04,-530,-0.72
2020-02-06,HT0131-04,9500,440,580,580,-0.42,-420,-4.26
2020-02-06,HT0131-05,18390,430,1760,1810,-0.84,-1660,-8.29
2020-02-06,HT0131-08,5760,50,280,280,-0.99,-570,-9.02
2020-02-06,HT0131-09,9120,160,760,770,-1.32,-1230,-11.9
2020-02-06,HT0131-10,6960,60,590,600,-0.69,-470,-6.38
2020-02-06,HT0132-01,28910,210,2310,2330,-0.45,-1300,-4.31
2020-02-06,HT0132-04,36580,510,3520,3470,-0.32,-1170,-3.11
2020-02-06,HT0133-01,7820,280,320,320,0.31,220,2.96
2020-02-06,HT0133-02,6600,60,170,170,-0.08,-50,-0.76
2020-02-06,HT0133-03,30900,170,2150,2180,-1.26,-4240,-12.07
2020-02-06,HT0133-04,6850,70,120,150,1.37,820,13.5
2020-02-06,HT0133-05,22860,290,1250,1280,0.8,1590,7.47
2020-02-06,HT0134-01,12720,220,760,790,0.42,480,3.89
2020-02-06,HT0134-02,15520,400,590,590,1.62,2080,15.52
2020-02-06,HT0134-03,12430,240,510,500,0.71,750,6.38
2020-02-06,HT0134-04,12220,380,560,560,1.15,1240,11.28
2020-02-06,HT0134-05,7200,160,260,250,-0.46,-360,-4.74
2020-02-06,HT0135-01,44950,160,2850,2730,-0.89,-4070,-8.31
2020-02-06,HT0141-02,6720,70,570,570,-0.95,-670,-9.12
2020-02-06,HT0141-03,119240,2560,13520,13540,-0.63,-7530,-5.94
2020-02-06,HT0141-04,6480,80,310,290,-0.26,-160,-2.35
2020-02-06,HT0141-05,7820,80,540,510,0.31,230,3.02
2020-02-06,HT0141-06,6370,70,330,360,-0.02,-10,-0.22
2020-02-06,HT0142-01,107930,2670,12710,12730,-0.12,-1280,-1.17
2020-02-06,HT0142-02,2710,180,70,120,-0.7,-200,-6.95
2020-02-06,HT0142-03,4640,130,270,270,1.32,490,11.84
2020-02-06,HT0142-04,4230,40,290,290,-0.72,-310,-6.92
2020-02-06,HT0151-02,264710,3930,14440,14070,-0.29,-7110,-2.61
2020-02-06,HT0152-03,8420,120,210,210,-1.22,-1160,-12.14
2020-02-06,HT0211-01,66970,900,8450,8400,-0.87,-7910,-10.56
2020-02-06,HT0211-02,3440,260,150,150,1.48,490,16.73
2020-02-06,HT0211-03,16470,360,1390,1410,1.16,1810,12.34
2020-02-06,HT0211-04,6390,160,500,510,0.56,380,6.23
2020-02-06,HT0211-05,2370,150,150,150,-1.49,-430,-15.21
2020-02-06,HT0211-06,46140,920,4880,4820,-0.44,-2540,-5.23
2020-02-06,HT0211-07,8500,190,720,690,0.61,510,6.38
2020-02-06,HT0211-08,13300,570,1000,1000,0.86,1180,9.78
2020-02-06,HT0211-09,6840,210,610,610,-0.43,-320,-4.43
2020-02-06,HT0211-10,11750,320,890,880,0.92,1090,10.27
2020-02-06,HT0211-11,23640,350,2100,2100,-0.62,-1630,-6.44
2020-02-06,HT0212-01,18350,710,2000,1990,-0.21,-390,-2.08
2020-02-06,HT0212-02,6480,240,720,740,-0.06,-40,-0.57
2020-02-06,HT0212-03,17890,340,1940,1940,0.26,500,2.87
2020-02-06,HT0212-04,18940,390,1760,1740,0.98,1800,10.5
2020-02-06,HT0212-05,14310,410,1430,1450,-0.05,-70,-0.47
2020-02-06,HT0213-01,13070,830,1000,1020,0.82,1140,9.56
2020-02-06,HT0213-02,14820,550,1570,1570,-0.48,-810,-5.15
2020-02-06,HT0213-03,6460,400,400,400,0.32,200,3.15
2020-02-06,HT0213-04,5870,270,550,550,0.04,20,0.4
2020-02-06,HT0214-01,8160,220,570,570,0.07,60,0.73
2020-02-06,HT0214-02,4540,190,180,200,-1.09,-630,-12.1
2020-02-06,HT0214-03,11990,490,910,930,-0.7,-1070,-8.2
2020-02-06,HT0221-01,9560,230,410,430,0.8,740,8.39
2020-02-06,HT0221-02,7740,220,550,560,-0.1,-80,-1.09
2020-02-06,HT0221-04,4590,230,70,70,1.05,470,11.41
2020-02-06,HT0221-05,15370,350,840,850,1.36,1970,14.72
2020-02-06,HT0221-07,3780,210,90,90,-0.66,-270,-6.59
2020-02-06,HT0221-08,6680,230,430,420,-0.52,-400,-5.59
2020-02-06,HT0221-09,15510,210,950,950,0.03,50,0.33
2020-02-06,HT0222-01,17770,260,1010,1000,0.14,260,1.48
2020-02-06,HT0222-02,8030,320,330,330,-0.03,-30,-0.36
2020-02-06,HT0222-04,3950,330,80,80,-0.24,-100,-2.5
2020-02-06,HT0222-06,12450,240,640,650,-1.26,-2030,-14
2020-02-06,HT0231-01,11610,170,890,890,0.88,1040,9.8
2020-02-06,HT0231-02,12960,220,950,950,1.55,1720,15.32
2020-02-06,HT0231-03,6010,210,260,260,0.79,490,8.97
2020-02-06,HT0231-04,9810,190,760,740,0.01,10,0.06
2020-02-06,HT0231-05,16120,290,1150,1150,-0.43,-730,-4.36
2020-02-06,HT0231-06,9030,170,440,440,-0.23,-210,-2.3
2020-02-06,HT0231-07,12380,190,690,710,-0.58,-790,-6
2020-02-06,HT0232-01,16060,200,980,990,-0.65,-1160,-6.73
2020-02-06,HT0233-01,28740,550,1370,1360,1.09,3120,12.17
2020-02-06,HT0233-02,8980,130,470,460,-0.48,-480,-5.05
2020-02-06,HT0234-01,15490,120,740,750,0.1,170,1.1
2020-02-06,HT0311-01,19140,910,1930,1870,0.07,170,0.89
2020-02-06,HT0311-02,144740,7590,21570,21970,0,-90,-0.06
2020-02-06,HT0311-03,90160,6370,13370,13250,-0.34,-4540,-4.79
2020-02-06,HT0312-01,14950,540,1060,1080,0.03,70,0.49
2020-02-06,HT0312-02,16260,500,1110,1090,1.12,2190,15.57
2020-02-06,HT0313-01,17190,300,1350,1380,0.53,1170,7.27
2020-02-06,HT0313-02,10240,260,640,620,-0.12,-160,-1.54
2020-02-06,HT0313-03,33940,1000,2690,2710,1.13,4680,16
2020-02-06,HT0321-01,7930,310,650,630,-0.72,-980,-11.03
2020-02-06,HT0321-02,26970,740,2250,2200,1.14,3490,14.88
2020-02-06,HT0321-03,9170,270,980,990,-0.95,-1320,-12.58
2020-02-06,HT0322-01,12730,300,1160,1170,-0.22,-430,-3.27
2020-02-06,HT0322-02,18570,620,1730,1770,0.23,610,3.38
2020-02-06,HT0322-03,8480,380,620,640,-0.82,-1170,-12.17
2020-02-06,HT0323-01,9400,340,820,770,0.35,440,4.9
2020-02-06,HT0323-02,12160,890,1470,1520,-1.27,-2660,-17.95
2020-02-06,HT0323-03,7420,260,810,830,-1.19,-1340,-15.27
2020-02-06,HT0331-01,3790,190,150,160,-0.35,-170,-4.33
2020-02-06,HT0331-05,7450,250,380,370,1.26,1120,17.61
2020-02-06,HT0331-06,26350,1650,2500,2460,0.6,1880,7.7
2020-02-06,HT0332-01,5720,200,170,200,-0.61,-540,-8.68
2020-02-06,HT0332-02,12020,320,1290,1270,-0.74,-1420,-10.57
2020-02-06,HT0332-03,3240,250,70,70,0.31,130,4.19
2020-02-06,HT0341-01,4040,130,180,180,-1.1,-670,-14.16
2020-02-06,HT0341-02,3510,90,80,70,0.29,140,4.08
2020-02-06,HT0341-03,7640,250,570,590,0.53,510,7.19
2020-02-06,HT0341-04,44800,530,4830,4780,0.92,5450,13.84
2020-02-06,HT0342-01,6200,290,260,260,1.3,960,18.33
2020-02-06,HT0342-02,3090,160,120,110,-1.02,-500,-13.99
2020-02-06,HT0342-03,5530,160,410,410,-0.9,-830,-13.09
2020-02-06,HT0342-04,20800,820,1770,1800,1.31,3260,18.6
2020-02-06,HT0343-01,12440,480,1230,1200,-0.27,-520,-4.01
2020-02-06,HT0343-02,8500,270,830,840,-0.13,-170,-1.95
2020-02-06,HT0343-03,4770,200,170,210,-1.15,-910,-16
2020-02-06,HT0344-01,35080,580,3270,3180,0.94,4330,14.08
2020-02-06,HT0344-02,14170,170,1220,1180,0.52,870,6.56
2020-02-06,HT0345-01,7880,260,830,850,-1.6,-2180,-21.64
2020-02-06,HT0351-01,11390,340,930,950,0.02,40,0.37
2020-02-06,HT0351-03,15320,500,1060,1050,0.83,1640,12.02
2020-02-06,HT0351-07,14880,370,1400,1450,-1.01,-2250,-13.12
2020-02-06,HT0352-02,18960,2230,2160,2150,-0.81,-2370,-11.09
2020-02-06,HT0352-03,6020,230,640,660,-1.25,-1290,-17.67
2020-02-06,HT0352-05,8440,300,970,960,-0.51,-640,-7.01
2020-02-06,HT0352-06,8750,330,490,490,0.51,620,7.58
2020-02-06,HT0361-03,10290,470,950,1020,0.82,1060,11.46
2020-02-06,HT0361-04,21910,1520,2190,2210,0.22,680,3.2
2020-02-06,HT0361-05,64360,5920,10630,10670,-1.16,-12360,-16.1
2020-02-06,HT0362-02,18360,470,1720,1640,-0.22,-670,-3.54
2020-02-06,HT0371-01,7850,610,550,590,0.62,620,8.57
2020-02-06,HT0371-05,6900,440,380,370,0.68,610,9.66
2020-02-06,HT0371-07,34570,2600,3470,3460,1.31,5690,19.7
2020-02-06,HT0371-08,11060,460,1170,1150,0.37,560,5.34
2020-02-06,HT0372-01,18190,810,2060,1950,-0.8,-2120,-10.46
2020-02-06,HT0372-02,4680,280,120,130,0.91,540,12.9
2020-02-06,HT0372-03,7140,450,750,730,0.3,280,4.12
2020-02-06,HT0372-04,3570,410,70,70,0.98,430,13.78
2020-02-06,HT0372-08,10190,430,990,1000,1.03,1360,15.42
2020-02-06,HT0411-01,22510,270,680,660,-0.33,-550,-2.36
2020-02-06,HT0412-01,14790,220,280,280,0.65,580,4.09
2020-02-06,HT0413-02,8440,340,320,320,-0.97,-650,-7.14
2020-02-06,HT0421-01,80240,1360,3920,3850,-0.45,-2730,-3.29
2020-02-06,HT0421-03,9760,210,130,130,0.92,590,6.44
2020-02-06,HT0422-01,11370,340,290,280,0.52,400,3.61
2020-02-06,HT0423-01,17550,290,380,360,1,1070,6.46
2020-02-06,HT0431-02,7380,160,320,310,0.36,180,2.52
2020-02-06,HT0431-03,38180,550,1830,1800,-0.07,-190,-0.5
2020-02-06,HT0432-06,10350,280,380,380,1.57,1020,10.88
2020-02-06,HT0433-01,18120,150,630,620,0.3,380,2.12
2020-02-06,HT0433-02,13140,260,470,460,0.77,730,5.9
2020-02-06,HT0441-01,10650,130,390,380,0.1,70,0.69
2020-02-06,HT0442-02,9760,300,170,190,-0.71,-530,-5.14
2020-02-06,HT0443-01,14220,200,520,500,0.27,250,1.79
2020-02-06,HT0443-02,18930,140,610,630,-0.27,-340,-1.76
2020-02-06,HT0511-01,240250,2590,20940,20530,-0.08,-1530,-0.63
2020-02-06,HT0511-02,119250,640,9110,8980,0.88,7560,6.77
2020-02-06,HT0511-03,24070,140,1360,1320,1.12,1880,8.47
2020-02-06,HT0511-04,14340,280,1020,1020,-0.57,-700,-4.65
2020-02-06,HT0511-05,7890,120,470,460,-1.08,-770,-8.87
2020-02-06,HT0512-01,18040,300,1150,1130,0.57,820,4.79
2020-02-06,HT0512-02,15050,320,1120,1150,-1.21,-1760,-10.46
2020-02-06,HT0512-03,5480,90,100,100,0.85,370,7.14
2020-02-06,HT0512-04,12140,270,760,760,-0.01,-10,-0.11
2020-02-06,HT0513-01,31150,560,1840,1850,0.55,1280,4.29
2020-02-06,HT0513-02,16530,140,1240,1260,-0.78,-1060,-6.04
2020-02-06,HT0521-01,8240,250,470,470,0.63,410,5.26
2020-02-06,HT0521-02,15020,380,720,690,0.67,870,6.18
2020-02-06,HT0521-03,59520,1630,4270,4140,0.45,2090,3.64
2020-02-06,HT0521-04,17250,440,1110,1130,-0.52,-780,-4.33
2020-02-06,HT0521-05,5530,170,110,120,-0.99,-480,-7.97
2020-02-06,HT0521-06,21980,200,1380,1320,-1.07,-2080,-8.67
2020-02-06,HT0521-07,13620,220,770,760,-1.05,-1330,-8.92
2020-02-06,HT0521-08,18930,400,1150,1180,0.32,450,2.41
2020-02-06,HT0522-01,12010,130,670,660,0.17,150,1.29
2020-02-06,HT0522-02,8800,180,330,350,-0.05,-30,-0.32
2020-02-06,HT0522-03,10200,250,410,380,0.2,150,1.51
2020-02-06,HT0523-01,11720,40,410,420,0.24,200,1.7
2020-02-06,HT0523-02,75020,480,5180,5060,-1.16,-6950,-8.48
2020-02-06,HT0531-01,20620,400,1370,1380,-1.21,-2270,-9.92
2020-02-06,HT0531-02,59470,420,4370,4310,-0.83,-4480,-7.01
2020-02-06,HT0531-03,11180,240,720,720,-0.11,-100,-0.9
2020-02-06,HT0531-04,14960,150,1060,1040,-1.05,-1390,-8.53
2020-02-06,HT0531-05,64160,340,4680,4620,0.46,2110,3.4
2020-02-06,HT0531-06,103940,3260,9260,9390,-0.84,-7870,-7.04
2020-02-06,HT0532-01,39560,1180,3200,3160,-0.88,-2920,-6.88
2020-02-06,HT0532-02,23590,380,1850,1880,-1.48,-3140,-11.76
2020-02-06,HT0532-03,14550,470,870,870,0.83,920,6.79
2020-02-06,HT0532-04,32640,300,2260,2310,0.7,1650,5.34
2020-02-06,HT0532-05,28260,380,1880,1930,1.03,1950,7.42
2020-02-06,HT0532-06,13540,330,700,660,1.07,1040,8.34
2020-02-06,HT0533-01,18800,230,1470,1510,-1.03,-1740,-8.49
2020-02-06,HT0533-02,11520,180,770,790,-0.35,-360,-3.02
2020-02-06,HT0541-01,27270,720,2020,2020,-0.35,-800,-2.85
2020-02-06,HT0541-02,33400,540,2170,2190,0.99,2350,7.58
2020-02-06,HT0541-03,68750,610,6080,6120,-0.73,-4260,-5.84
2020-02-06,HT0541-04,23600,240,1420,1470,0.9,1750,7.99
2020-02-06,HT0541-05,10560,230,680,670,-1.44,-1410,-11.81
2020-02-06,HT0542-01,36280,760,3170,3180,-1.31,-4210,-10.4
2020-02-06,HT0542-02,13940,420,870,890,0.35,420,3.1
2020-02-06,HT0542-03,63470,980,5940,5890,-0.9,-5090,-7.42
2020-02-06,HT0542-04,22020,150,1750,1750,-1.13,-2510,-10.22
2020-02-06,HT0542-05,15190,120,1020,1010,-0.52,-620,-3.94
2020-02-06,HT0542-06,16770,180,1140,1110,0.27,380,2.35
2020-02-06,HT0543-01,23280,460,1490,1480,-0.28,-560,-2.35
2020-02-06,HT0544-01,42580,420,2820,2870,0.89,2850,7.19
2020-02-06,HT0551-01,30430,390,2180,2180,-0.14,-320,-1.05
2020-02-06,HT0551-03,27080,710,1730,1720,0.07,170,0.62
2020-02-06,HT0551-04,15980,240,1010,1070,-0.8,-1080,-6.3
2020-02-06,HT0551-05,9820,220,460,470,-0.11,-90,-0.88
2020-02-06,HT0551-06,15840,150,900,910,0.75,890,5.98
2020-02-06,HT0551-07,17730,180,1170,1180,-0.99,-1650,-8.54
2020-02-06,HT0551-08,26100,210,1560,1570,0.09,190,0.75
