date,pcod_from,pcod_to,relocations,relocations_diffwithref,abnormality,relocations_pctchangewithref
2020-02-01,HT0431-03,HT0611-01,70,120,4.93,138.77
2020-02-01,HT0432-04,HT0111-01,60,30,4.15,74.4
2020-02-01,HT0432-06,HT0111-01,280,130,3.04,64.85
2020-02-01,HT0432-06,HT0112-01,90,-40,-0.69,-28.64
2020-02-01,HT0432-06,HT0114-03,60,20,1.15,53.95
2020-02-01,HT0432-06,HT0114-05,160,70,0.97,69.63
2020-02-01,HT0432-06,HT0117-01,100,30,1.37,39.71
2020-02-01,HT0432-06,HT0131-02,90,10,0.25,22.17
2020-02-01,HT0432-06,HT0311-03,70,60,2.88,107.58
2020-02-01,HT0433-01,HT0111-01,330,150,2.98,65.77
2020-02-01,HT0433-01,HT0111-03,60,-50,-1.05,-43.22
2020-02-01,HT0433-01,HT0112-01,110,-50,-0.92,-31.06
2020-02-01,HT0433-01,HT0113-11,70,10,0.26,9.42
2020-02-01,HT0433-01,HT0114-03,70,30,1.26,58.4
2020-02-01,HT0433-01,HT0114-05,180,80,1.16,71.92
2020-02-01,HT0433-01,HT0117-01,120,40,1.3,39.97
2020-02-01,HT0433-01,HT0131-02,100,10,0.08,18.34
2020-02-01,HT0433-01,HT0311-03,80,70,2.93,105.9
2020-02-01,HT0433-02,HT0111-01,340,150,2.44,62.75
2020-02-01,HT0433-02,HT0111-03,60,-50,-1.31,-42.05
2020-02-01,HT0433-02,HT0112-01,110,-60,-0.83,-30.78
2020-02-01,HT0433-02,HT0113-11,70,0,0.25,7.8
2020-02-01,HT0433-02,HT0114-03,80,30,1.24,54.7
2020-02-01,HT0433-02,HT0114-05,190,80,0.95,64.5
2020-02-01,HT0433-02,HT0117-01,120,40,1.23,36.58
2020-02-01,HT0433-02,HT0131-02,100,10,0.28,18.2
2020-02-01,HT0433-02,HT0311-03,80,60,2.62,98.07
2020-02-01,HT0434-01,HT0111-01,80,40,3.45,69.61
2020-02-01,HT0441-01,HT0111-01,290,130,2.02,62.79
2020-02-01,HT0441-01,HT0112-01,90,-50,-0.98,-32.13
2020-02-01,HT0441-01,HT0113-11,60,0,0.2,8.18
2020-02-01,HT0441-01,HT0114-03,60,20,1.09,53.01
2020-02-01,HT0441-01,HT0114-05,160,70,1.05,65.61
2020-02-01,HT0441-01,HT0117-01,100,30,1.04,35.6
2020-02-01,HT0441-01,HT0131-02,90,10,0.2,15.58
2020-02-01,HT0441-01,HT0311-03,60,50,2.86,97.38
2020-02-01,HT0442-02,HT0111-01,110,40,2.39,52.37
2020-02-01,HT0442-02,HT0114-05,60,20,0.77,54.91
2020-02-01,HT0443-01,HT0111-01,290,130,3.63,64.55
2020-02-01,HT0443-01,HT0112-01,100,-50,-0.64,-32.23
2020-02-01,HT0443-01,HT0113-11,60,0,0.2,2.46
2020-02-01,HT0443-01,HT0114-03,60,20,1.16,52.49
2020-02-01,HT0443-01,HT0114-05,160,70,1.08,71.14
2020-02-01,HT0443-01,HT0117-01,110,30,1.2,39.34
2020-02-01,HT0443-01,HT0131-02,90,10,0.27,21.49
2020-02-01,HT0443-01,HT0311-03,60,50,2.83,105.53
2020-02-01,HT0443-02,HT0111-01,240,110,2.81,71.05
2020-02-01,HT0443-02,HT0112-01,80,-30,-0.9,-27.81
2020-02-01,HT0443-02,HT0114-05,130,60,1.13,73.16
2020-02-01,HT0443-02,HT0117-01,90,30,1.51,45.81
2020-02-01,HT0443-02,HT0131-02,70,10,0.36,19.61
2020-02-01,HT0511-01,HT0111-01,3840,1870,3.28,75.7
2020-02-01,HT0511-01,HT0111-02,250,-90,-0.34,-21.61
2020-02-01,HT0511-01,HT0111-03,720,-500,-1.01,-37.15
2020-02-01,HT0511-01,HT0112-01,1170,-500,-0.76,-27.73
2020-02-01,HT0511-01,HT0113-09,590,320,3.42,95.08
2020-02-01,HT0511-01,HT0113-10,690,-480,-0.72,-39.37
2020-02-01,HT0511-01,HT0113-11,970,120,0.35,13.62
2020-02-01,HT0511-01,HT0114-01,180,10,-0.19,4.23
2020-02-01,HT0511-01,HT0114-03,860,390,1.58,69.38
2020-02-01,HT0511-01,HT0114-05,1750,840,1.45,83.79
2020-02-01,HT0511-01,HT0115-01,80,0,0.03,-1.48
2020-02-01,HT0511-01,HT0116-02,130,130,1.94,81.09
2020-02-01,HT0511-01,HT0117-01,1430,510,1.43,47.33
2020-02-01,HT0511-01,HT0117-02,180,10,0.32,5.01
2020-02-01,HT0511-01,HT0118-03,460,0,-0.13,-0.63
2020-02-01,HT0511-01,HT0118-04,250,10,0,3.37
2020-02-01,HT0511-01,HT0121-01,370,-150,-0.18,-15.67
2020-02-01,HT0511-01,HT0121-02,180,40,0.28,11.28
2020-02-01,HT0511-01,HT0122-11,430,-170,-0.47,-15.37
2020-02-01,HT0511-01,HT0123-01,120,-130,-0.58,-32.35
2020-02-01,HT0511-01,HT0123-07,130,0,0.19,-1.12
2020-02-01,HT0511-01,HT0131-01,150,40,1.15,48.84
2020-02-01,HT0511-01,HT0131-02,940,180,0.85,27.72
2020-02-01,HT0511-01,HT0131-03,250,-50,-1.06,-14.18
2020-02-01,HT0511-01,HT0132-04,60,-10,-0.3,-5.83
2020-02-01,HT0511-01,HT0141-03,350,-230,-1.37,-25.39
2020-02-01,HT0511-01,HT0142-01,300,10,-0.05,2.19
2020-02-01,HT0511-01,HT0151-02,440,-40,-0.8,-30.21
2020-02-01,HT0511-01,HT0211-01,200,50,0.71,15.02
2020-02-01,HT0511-01,HT0211-06,70,-100,-0.72,-42.2
2020-02-01,HT0511-01,HT0211-11,110,80,2.44,70.23
2020-02-01,HT0511-01,HT0212-01,90,80,2.66,102.23
2020-02-01,HT0511-01,HT0213-01,60,70,5.86,129.43
2020-02-01,HT0511-01,HT0311-02,300,-170,-0.46,-25.94
2020-02-01,HT0511-01,HT0311-03,520,470,2.91,114.37
2020-02-01,HT0511-01,HT0321-02,90,20,0.28,17.69
2020-02-01,HT0511-01,HT0322-02,80,30,1.52,32.24
2020-02-01,HT0511-01,HT0323-02,70,60,2.49,57.1
2020-02-01,HT0511-01,HT0331-06,70,-10,-0.12,-6.55
2020-02-01,HT0511-01,HT0341-04,140,30,0.39,14.91
2020-02-01,HT0511-01,HT0342-04,60,0,0,4.89
2020-02-01,HT0511-01,HT0344-01,90,30,0.94,26.53
2020-02-01,HT0511-01,HT0351-01,170,180,6.98,123.19
2020-02-01,HT0511-01,HT0351-03,100,-10,-0.28,-8.31
2020-02-01,HT0511-01,HT0351-07,80,-40,-1.1,-26.01
2020-02-01,HT0511-01,HT0352-02,70,-30,-0.52,-17.87
2020-02-01,HT0511-01,HT0352-05,70,100,2.4,56.98
2020-02-01,HT0511-01,HT0352-06,80,60,2.06,96.45
2020-02-01,HT0511-01,HT0361-04,160,100,2.37,66.96
2020-02-01,HT0511-01,HT0361-05,260,-160,-0.76,-29.26
2020-02-01,HT0511-01,HT0362-02,70,0,-0.01,-4.17
2020-02-01,HT0511-01,HT0371-07,160,-20,-0.19,-9.23
2020-02-01,HT0511-01,HT0372-01,210,90,1.73,36.25
2020-02-01,HT0511-01,HT0421-01,70,-10,-0.11,-5.42
2020-02-01,HT0511-01,HT0511-02,1180,1210,1.7,68.54
2020-02-01,HT0511-01,HT0511-03,180,180,2.37,77.4
2020-02-01,HT0511-01,HT0511-04,250,500,1.66,80.51
2020-02-01,HT0511-01,HT0511-05,90,180,1.39,72.49
2020-02-01,HT0511-01,HT0512-01,60,40,0.33,22.51
2020-02-01,HT0511-01,HT0513-01,100,-100,-0.3,-38.72
2020-02-01,HT0511-01,HT0513-02,180,-100,-0.77,-9.91
2020-02-01,HT0511-01,HT0521-02,60,-30,-0.55,-13.89
2020-02-01,HT0511-01,HT0521-03,310,50,0,6.24
2020-02-01,HT0511-01,HT0521-06,70,-40,-0.64,-16.47
2020-02-01,HT0511-01,HT0521-08,80,-120,-1.1,-30.42
2020-02-01,HT0511-01,HT0523-02,240,10,-0.01,1.59
2020-02-01,HT0511-01,HT0531-01,120,80,1.15,39.84
2020-02-01,HT0511-01,HT0531-02,200,-70,-1.3,-12.46
2020-02-01,HT0511-01,HT0531-04,120,150,2.88,65.19
2020-02-01,HT0511-01,HT0531-05,220,-190,-0.75,-23.95
2020-02-01,HT0511-01,HT0531-06,310,-490,-0.99,-39.36
2020-02-01,HT0511-01,HT0532-01,180,0,0.41,-0.58
2020-02-01,HT0511-01,HT0532-02,130,100,1.54,48.24
2020-02-01,HT0511-01,HT0532-04,70,0,0.18,-0.71
2020-02-01,HT0511-01,HT0532-05,100,-10,0.48,-5.45
2020-02-01,HT0511-01,HT0541-01,200,200,1.87,56.81
2020-02-01,HT0511-01,HT0541-02,110,-180,-0.47,-39.57
2020-02-01,HT0511-01,HT0541-03,240,-70,-0.18,-9.87
2020-02-01,HT0511-01,HT0541-04,80,40,0.43,24.93
2020-02-01,HT0511-01,HT0542-01,130,-80,-0.82,-19.32
2020-02-01,HT0511-01,HT0542-02,70,100,2.86,67.54
2020-02-01,HT0511-01,HT0542-03,200,60,0.28,12.56
2020-02-01,HT0511-01,HT0542-06,60,120,5.17,102.68
2020-02-01,HT0511-01,HT0543-01,120,-10,-0.09,-2.33
2020-02-01,HT0511-01,HT0544-01,230,-130,-0.55,-18.94
2020-02-01,HT0511-01,HT0551-01,60,-30,-0.44,-13.26
2020-02-01,HT0511-01,HT0551-03,70,50,0.53,29.38
2020-02-01,HT0511-01,HT0551-04,60,100,2.25,83.29
2020-02-01,HT0511-01,HT0552-01,100,120,6.47,120.39
2020-02-01,HT0511-01,HT0611-01,190,340,4.26,154.05
2020-02-01,HT0511-01,HT0621-01,80,100,3.95,67.43
2020-02-01,HT0511-01,HT0621-04,140,160,0.98,51.95
2020-02-01,HT0511-01,HT0642-01,60,60,2.22,61.85
2020-02-01,HT0511-01,HT0711-01,210,150,3.85,97.67
2020-02-01,HT0511-01,HT0911-01,160,170,1.95,39.72
2020-02-01,HT0511-01,HT0911-03,130,-190,-0.8,-27.61
2020-02-01,HT0511-01,HT0911-04,60,80,1.36,57.72
2020-02-01,HT0511-01,HT0912-02,60,130,1.94,78.03
2020-02-01,HT0511-01,HT0913-03,60,-80,-0.6,-23.22
2020-02-01,HT0511-01,HT0921-02,90,-20,-0.5,-4.94
2020-02-01,HT0511-01,HT0921-03,100,170,2.52,66.33
2020-02-01,HT0511-01,HT0921-04,90,190,4.87,110.43
2020-02-01,HT0511-01,HT1011-01,90,-100,-0.67,-35.29
2020-02-01,HT0511-02,HT0111-01,1520,660,2.44,62.44
2020-02-01,HT0511-02,HT0111-02,100,-50,-0.52,-27.24
2020-02-01,HT0511-02,HT0111-03,290,-250,-1.07,-42.3
2020-02-01,HT0511-02,HT0112-01,470,-240,-1.07,-31.36
2020-02-01,HT0511-02,HT0113-09,230,120,2.45,89.35
2020-02-01,HT0511-02,HT0113-10,270,-210,-0.81,-42.03
2020-02-01,HT0511-02,HT0113-11,380,30,0.25,8
2020-02-01,HT0511-02,HT0114-01,70,0,-0.35,1.76
2020-02-01,HT0511-02,HT0114-03,340,130,1.04,51.12
2020-02-01,HT0511-02,HT0114-05,700,290,1.06,65.36
2020-02-01,HT0511-02,HT0117-01,570,180,1.32,39.71
2020-02-01,HT0511-02,HT0117-02,70,0,0.19,1.93
2020-02-01,HT0511-02,HT0118-03,180,-20,-0.42,-9.78
2020-02-01,HT0511-02,HT0118-04,100,0,0,-4.69
2020-02-01,HT0511-02,HT0121-01,150,-70,-0.17,-18.16
2020-02-01,HT0511-02,HT0121-02,70,20,0.2,10.48
2020-02-01,HT0511-02,HT0122-11,190,-130,-0.69,-23.51
2020-02-01,HT0511-02,HT0123-07,60,0,0,-1.37
2020-02-01,HT0511-02,HT0131-01,60,20,1.06,38.86
2020-02-01,HT0511-02,HT0131-02,380,60,0.43,21.49
2020-02-01,HT0511-02,HT0131-03,100,-30,-0.84,-20.69
2020-02-01,HT0511-02,HT0141-03,130,-100,-1.53,-28.99
2020-02-01,HT0511-02,HT0142-01,110,0,-0.23,-0.72
2020-02-01,HT0511-02,HT0151-02,210,-20,-1,-36.99
2020-02-01,HT0511-02,HT0211-01,80,10,0.32,8.39
2020-02-01,HT0511-02,HT0311-02,120,-90,-0.55,-32.06
2020-02-01,HT0511-02,HT0311-03,210,180,2.72,100.31
2020-02-01,HT0511-02,HT0341-04,60,10,0.29,10.53
2020-02-01,HT0511-02,HT0351-01,60,70,6.34,119.76
2020-02-01,HT0511-02,HT0361-04,60,30,1.76,59.67
2020-02-01,HT0511-02,HT0361-05,100,-70,-0.85,-33.03
2020-02-01,HT0511-02,HT0371-07,60,-20,-0.27,-16.14
2020-02-01,HT0511-02,HT0372-01,70,20,1.17,27.99
2020-02-01,HT0511-02,HT0511-01,460,-450,-0.32,-25.68
2020-02-01,HT0511-02,HT0511-03,60,50,1.89,61.22
2020-02-01,HT0511-02,HT0511-04,60,120,1.89,72.92
2020-02-01,HT0511-02,HT0521-03,160,10,-0.1,2.66
2020-02-01,HT0511-02,HT0523-02,130,-10,-0.18,-3.63
2020-02-01,HT0511-02,HT0531-02,90,-50,-1.59,-17.98
2020-02-01,HT0511-02,HT0531-05,90,-100,-0.74,-27.58
2020-02-01,HT0511-02,HT0531-06,120,-200,-1.05,-40.81
2020-02-01,HT0511-02,HT0532-01,60,0,0.12,-1.31
2020-02-01,HT0511-02,HT0541-01,60,60,1.39,49.7
2020-02-01,HT0511-02,HT0541-03,80,-30,-0.16,-12.41
2020-02-01,HT0511-02,HT0542-03,70,10,0.12,4.95
2020-02-01,HT0511-02,HT0544-01,100,-70,-0.66,-24.11
2020-02-01,HT0511-02,HT0611-01,80,130,4.68,138.95
2020-02-01,HT0511-02,HT0621-04,60,60,0.97,48.23
2020-02-01,HT0511-02,HT0711-01,100,70,4.75,93.02
2020-02-01,HT0511-02,HT0911-01,90,70,1.46,28.93
2020-02-01,HT0511-02,HT0911-03,70,-120,-1.01,-31.5
2020-02-01,HT0511-02,HT0921-03,60,90,2.36,57.9
2020-02-01,HT0511-03,HT0111-01,360,180,2.88,81.09
2020-02-01,HT0511-03,HT0111-03,70,-50,-0.9,-37.21
2020-02-01,HT0511-03,HT0112-01,110,-40,-0.71,-24.26
2020-02-01,HT0511-03,HT0113-10,60,-40,-0.6,-38.68
2020-02-01,HT0511-03,HT0113-11,90,10,0.6,19.05
2020-02-01,HT0511-03,HT0114-03,80,30,1.55,61.84
2020-02-01,HT0511-03,HT0114-05,160,80,1.31,81.68
2020-02-01,HT0511-03,HT0117-01,130,50,1.94,51.56
2020-02-01,HT0511-03,HT0131-02,90,20,0.51,27.51
2020-02-01,HT0511-03,HT0511-01,70,-40,-0.19,-19.05
2020-02-01,HT0511-04,HT0111-01,390,190,3.1,72.76
2020-02-01,HT0511-04,HT0111-03,70,-60,-0.92,-41.71
2020-02-01,HT0511-04,HT0112-01,120,-50,-0.76,-26.17
2020-02-01,HT0511-04,HT0113-09,60,30,3.13,88.02
2020-02-01,HT0511-04,HT0113-10,70,-60,-0.72,-44.18
2020-02-01,HT0511-04,HT0113-11,100,10,0.38,13.48
2020-02-01,HT0511-04,HT0114-03,90,40,1.24,58
2020-02-01,HT0511-04,HT0114-05,180,80,1.12,71.48
2020-02-01,HT0511-04,HT0117-01,150,50,1.4,44
2020-02-01,HT0511-04,HT0131-02,100,10,0.55,20.83
2020-02-01,HT0511-04,HT0311-03,60,50,2.87,107.61
2020-02-01,HT0511-04,HT0511-01,170,-140,-0.37,-22.64
2020-02-01,HT0511-04,HT0511-02,110,110,1.81,69.4
2020-02-01,HT0511-05,HT0111-01,230,100,2.54,64.06
2020-02-01,HT0511-05,HT0112-01,70,-40,-0.88,-31.08
2020-02-01,HT0511-05,HT0113-11,60,0,0.21,6.25
2020-02-01,HT0511-05,HT0114-05,110,50,1.23,68.71
2020-02-01,HT0511-05,HT0117-01,90,30,0.91,38.36
2020-02-01,HT0511-05,HT0131-02,60,10,0.26,17.59
2020-02-01,HT0511-05,HT0511-01,60,-70,-0.32,-28.4
2020-02-01,HT0512-01,HT0111-01,480,200,2.58,56.3
2020-02-01,HT0512-01,HT0111-03,90,-90,-1.26,-45.89
2020-02-01,HT0512-01,HT0112-01,150,-90,-0.8,-33.95
2020-02-01,HT0512-01,HT0113-09,70,30,2.5,76.02
2020-02-01,HT0512-01,HT0113-10,80,-80,-0.76,-47.75
2020-02-01,HT0512-01,HT0113-11,110,0,0.2,4.34
2020-02-01,HT0512-01,HT0114-03,110,40,1.03,45.59
2020-02-01,HT0512-01,HT0114-05,220,90,0.91,59.08
2020-02-01,HT0512-01,HT0117-01,180,50,0.77,28.84
2020-02-01,HT0512-01,HT0118-03,60,-10,-0.57,-13.73
2020-02-01,HT0512-01,HT0131-02,120,10,0.15,14.06
2020-02-01,HT0512-01,HT0311-03,80,60,2.28,90.94
2020-02-01,HT0512-02,HT0111-01,460,220,2.48,72.41
2020-02-01,HT0512-02,HT0111-03,90,-60,-1.1,-39.01
2020-02-01,HT0512-02,HT0112-01,140,-60,-0.87,-27.57
2020-02-01,HT0512-02,HT0113-09,70,40,2.74,100.08
2020-02-01,HT0512-02,HT0113-10,80,-60,-0.7,-39.08
2020-02-01,HT0512-02,HT0113-11,110,10,0.35,14.27
2020-02-01,HT0512-02,HT0114-03,100,40,1.13,57.11
2020-02-01,HT0512-02,HT0114-05,210,100,1.42,81.58
2020-02-01,HT0512-02,HT0117-01,170,60,1.35,48.14
2020-02-01,HT0512-02,HT0118-03,60,0,-0.22,-3.06
2020-02-01,HT0512-02,HT0131-02,110,20,0.51,25.53
2020-02-01,HT0512-02,HT0311-03,70,60,3.24,115.23
2020-02-01,HT0512-02,HT0511-01,80,-60,-0.29,-21.44
2020-02-01,HT0512-02,HT0511-02,60,70,1.62,71.47
2020-02-01,HT0512-03,HT0111-01,90,40,2.99,76.67
2020-02-01,HT0512-04,HT0111-01,510,250,3.46,78.71
2020-02-01,HT0512-04,HT0111-03,90,-70,-0.87,-38.65
2020-02-01,HT0512-04,HT0112-01,160,-70,-0.52,-27.2
2020-02-01,HT0512-04,HT0113-09,70,40,3.62,104.89
2020-02-01,HT0512-04,HT0113-10,90,-60,-0.57,-40.07
2020-02-01,HT0512-04,HT0113-11,120,20,0.43,16.29
2020-02-01,HT0512-04,HT0114-03,110,50,1.51,68.35
2020-02-01,HT0512-04,HT0114-05,230,120,1.44,89.16
2020-02-01,HT0512-04,HT0117-01,190,70,1.4,48.87
2020-02-01,HT0512-04,HT0118-03,60,0,-0.01,1.91
2020-02-01,HT0512-04,HT0131-02,130,30,0.63,33.23
2020-02-01,HT0512-04,HT0311-03,80,80,3.17,122.65
2020-02-01,HT0512-04,HT0361-05,70,-40,-0.83,-27.27
2020-02-01,HT0512-04,HT0511-01,60,-40,-0.27,-19.74
2020-02-01,HT0513-01,HT0111-01,310,140,2.18,64.93
2020-02-01,HT0513-01,HT0111-03,60,-50,-1.05,-43.21
2020-02-01,HT0513-01,HT0112-01,90,-50,-0.99,-31.21
2020-02-01,HT0513-01,HT0113-10,60,-40,-0.67,-42.16
2020-02-01,HT0513-01,HT0113-11,80,10,0.36,9.29
2020-02-01,HT0513-01,HT0114-03,70,30,1.47,61.81
2020-02-01,HT0513-01,HT0114-05,140,60,1.14,70.83
2020-02-01,HT0513-01,HT0117-01,120,40,1.48,43.19
2020-02-01,HT0513-01,HT0131-02,70,10,0.28,16.7
2020-02-01,HT0513-01,HT0511-01,70,-60,-0.32,-25.08
2020-02-01,HT0513-02,HT0111-01,440,200,2.92,68.35
2020-02-01,HT0513-02,HT0111-03,80,-70,-1.08,-41.17
2020-02-01,HT0513-02,HT0112-01,130,-70,-1.03,-31.98
2020-02-01,HT0513-02,HT0113-09,70,40,2.91,87.83
2020-02-01,HT0513-02,HT0113-10,80,-60,-0.67,-41.23
2020-02-01,HT0513-02,HT0113-11,110,10,0.43,8.68
2020-02-01,HT0513-02,HT0114-03,100,40,1.45,58.19
2020-02-01,HT0513-02,HT0114-05,200,90,1.34,74.45
2020-02-01,HT0513-02,HT0117-01,160,50,0.99,41.46
2020-02-01,HT0513-02,HT0131-02,110,20,0.36,20.68
2020-02-01,HT0513-02,HT0311-03,60,50,3.18,111.9
2020-02-01,HT0513-02,HT0511-01,250,-270,-0.25,-27.72
2020-02-01,HT0513-02,HT0511-02,130,120,1.9,64.54
2020-02-01,HT0521-01,HT0111-01,310,140,2.3,66.53
2020-02-01,HT0521-01,HT0111-03,60,-50,-1.08,-42.32
2020-02-01,HT0521-01,HT0112-01,100,-40,-0.93,-29.18
2020-02-01,HT0521-01,HT0113-11,80,10,0.48,10.42
2020-02-01,HT0521-01,HT0114-03,70,30,1.53,59.88
2020-02-01,HT0521-01,HT0114-05,140,60,1.11,72.94
2020-02-01,HT0521-01,HT0117-01,120,40,1.17,40.83
2020-02-01,HT0521-01,HT0131-02,80,10,0.36,19.85
2020-02-01,HT0521-01,HT0511-01,90,-80,-0.18,-25.51
2020-02-01,HT0521-01,HT0511-02,80,80,1.65,67.24
2020-02-01,HT0521-02,HT0111-01,180,80,2.23,58.56
2020-02-01,HT0521-02,HT0112-01,60,-30,-0.8,-32.44
2020-02-01,HT0521-02,HT0114-05,90,40,1.15,70.2
2020-02-01,HT0521-02,HT0117-01,70,20,1.09,36.31
2020-02-01,HT0521-03,HT0111-01,840,400,2.62,73.2
2020-02-01,HT0521-03,HT0111-03,160,-120,-1.04,-40.02
2020-02-01,HT0521-03,HT0112-01,260,-110,-0.77,-27.43
2020-02-01,HT0521-03,HT0113-09,130,70,3.26,100.78
2020-02-01,HT0521-03,HT0113-10,150,-100,-0.63,-38.71
2020-02-01,HT0521-03,HT0113-11,210,30,0.51,14.02
2020-02-01,HT0521-03,HT0114-03,190,80,1.49,65.1
2020-02-01,HT0521-03,HT0114-05,390,180,1.12,78.15
2020-02-01,HT0521-03,HT0117-01,310,120,1.46,52.54
2020-02-01,HT0521-03,HT0118-03,100,0,-0.22,-1.6
2020-02-01,HT0521-03,HT0118-04,60,0,0,0.89
2020-02-01,HT0521-03,HT0121-01,80,-30,-0.09,-14.39
2020-02-01,HT0521-03,HT0122-11,100,-40,-0.51,-17.45
2020-02-01,HT0521-03,HT0131-02,210,40,0.57,28.26
2020-02-01,HT0521-03,HT0131-03,60,-10,-0.96,-14.55
2020-02-01,HT0521-03,HT0141-03,70,-40,-1.69,-23.28
2020-02-01,HT0521-03,HT0142-01,60,10,-0.01,5.02
2020-02-01,HT0521-03,HT0151-02,100,-10,-0.82,-31.76
2020-02-01,HT0521-03,HT0311-02,70,-40,-0.34,-27.53
2020-02-01,HT0521-03,HT0311-03,120,120,3.21,121.69
2020-02-01,HT0521-03,HT0361-05,60,-40,-0.95,-30.93
2020-02-01,HT0521-03,HT0511-01,220,-160,-0.14,-20.44
2020-02-01,HT0521-03,HT0511-02,300,320,1.66,72.9
2020-02-01,HT0521-03,HT0523-02,70,10,0,5.54
2020-02-01,HT0521-04,HT0111-01,340,150,2.33,63.68
2020-02-01,HT0521-04,HT0111-03,60,-60,-1.09,-42.68
2020-02-01,HT0521-04,HT0112-01,100,-60,-1.06,-32.25
2020-02-01,HT0521-04,HT0113-10,60,-50,-0.82,-43.91
2020-02-01,HT0521-04,HT0113-11,80,10,0.25,6.49
2020-02-01,HT0521-04,HT0114-03,80,30,1.33,58.77
2020-02-01,HT0521-04,HT0114-05,160,70,1.17,68.42
2020-02-01,HT0521-04,HT0117-01,130,40,1.01,35.91
2020-02-01,HT0521-04,HT0131-02,90,10,0.36,19.2
2020-02-01,HT0521-04,HT0511-01,80,-90,-0.36,-28.11
2020-02-01,HT0521-04,HT0511-02,120,110,1.37,56.83
2020-02-01,HT0521-04,HT0521-03,90,0,-0.71,-0.75
2020-02-01,HT0521-05,HT0111-01,70,30,2.79,63.13
2020-02-01,HT0521-06,HT0111-01,300,150,2.5,76.62
2020-02-01,HT0521-06,HT0111-03,60,-40,-1.01,-39.23
2020-02-01,HT0521-06,HT0112-01,90,-40,-0.78,-27.29
2020-02-01,HT0521-06,HT0113-11,70,10,0.38,15.03
2020-02-01,HT0521-06,HT0114-03,70,30,1.23,60.58
2020-02-01,HT0521-06,HT0114-05,140,70,1.43,86.35
2020-02-01,HT0521-06,HT0117-01,110,40,1.38,48.03
2020-02-01,HT0521-06,HT0131-02,70,10,0.5,25.57
2020-02-01,HT0521-06,HT0511-01,60,-50,-0.27,-21.63
2020-02-01,HT0521-06,HT0511-02,100,110,1.6,73
2020-02-01,HT0521-07,HT0111-01,200,90,2.71,66.51
2020-02-01,HT0521-07,HT0112-01,60,-30,-0.84,-30.95
2020-02-01,HT0521-07,HT0114-05,90,40,1.14,66.47
2020-02-01,HT0521-07,HT0117-01,70,20,1.31,39.02
2020-02-01,HT0521-07,HT0511-02,90,90,1.57,62.96
2020-02-01,HT0521-08,HT0111-01,370,190,3.31,85.32
2020-02-01,HT0521-08,HT0111-03,70,-40,-0.93,-33.51
2020-02-01,HT0521-08,HT0112-01,110,-40,-0.58,-21.93
2020-02-01,HT0521-08,HT0113-09,60,30,3.28,111.65
2020-02-01,HT0521-08,HT0113-10,70,-40,-0.45,-36.19
2020-02-01,HT0521-08,HT0113-11,90,20,0.46,22.74
2020-02-01,HT0521-08,HT0114-03,80,40,1.35,66.57
2020-02-01,HT0521-08,HT0114-05,170,80,1.37,85.92
2020-02-01,HT0521-08,HT0117-01,140,50,1.83,55.24
2020-02-01,HT0521-08,HT0131-02,90,20,0.54,33.58
2020-02-01,HT0521-08,HT0511-01,120,-60,-0.23,-15.87
2020-02-01,HT0521-08,HT0511-02,160,180,1.86,78.7
2020-02-01,HT0521-08,HT0521-03,80,20,0,12.4
2020-02-01,HT0522-01,HT0111-01,330,150,2.92,67.61
2020-02-01,HT0522-01,HT0111-03,60,-50,-1.15,-40.65
2020-02-01,HT0522-01,HT0112-01,100,-50,-0.91,-30.05
2020-02-01,HT0522-01,HT0113-10,60,-40,-0.65,-40.4
2020-02-01,HT0522-01,HT0113-11,80,10,0.28,10.38
2020-02-01,HT0522-01,HT0114-03,70,30,1.3,65.14
2020-02-01,HT0522-01,HT0114-05,160,70,1.21,74.65
2020-02-01,HT0522-01,HT0117-01,120,40,1.43,45.35
2020-02-01,HT0522-01,HT0131-02,80,10,0.59,23.23
2020-02-01,HT0522-01,HT0511-01,70,-60,-0.23,-23.44
2020-02-01,HT0522-01,HT0511-02,130,130,1.49,63.69
2020-02-01,HT0522-02,HT0111-01,150,70,3.07,79
2020-02-01,HT0522-02,HT0114-05,70,30,1.46,82.11
2020-02-01,HT0522-03,HT0111-01,160,70,2.3,60.82
2020-02-01,HT0522-03,HT0114-05,80,30,0.96,65
2020-02-01,HT0522-03,HT0117-01,60,20,1.05,37.82
2020-02-01,HT0523-01,HT0111-01,220,100,3.03,75.22
2020-02-01,HT0523-01,HT0112-01,70,-20,-0.68,-24.87
2020-02-01,HT0523-01,HT0114-05,100,50,1.2,74.86
2020-02-01,HT0523-01,HT0117-01,80,30,1.43,45.02
2020-02-01,HT0523-02,HT0111-01,970,450,2.88,68.65
2020-02-01,HT0523-02,HT0111-02,60,-30,-0.33,-24.07
2020-02-01,HT0523-02,HT0111-03,180,-140,-0.96,-39.13
2020-02-01,HT0523-02,HT0112-01,300,-130,-0.8,-27.51
2020-02-01,HT0523-02,HT0113-09,150,80,3.48,94.71
2020-02-01,HT0523-02,HT0113-10,170,-130,-0.73,-40.57
2020-02-01,HT0523-02,HT0113-11,240,30,0.35,13.79
2020-02-01,HT0523-02,HT0114-03,220,100,1.38,65.71
2020-02-01,HT0523-02,HT0114-05,450,210,1.16,75.82
2020-02-01,HT0523-02,HT0117-01,360,120,1.45,45.2
2020-02-01,HT0523-02,HT0118-03,120,0,-0.16,-2.39
